dt,ID,TotalSapFlow_L_hr,Vh_Outer_cm_hr,Vh_Inner_cm_hr,Dendro_um,TDR315_VWC,SWC_Outer_percent,SWC_Inner_percent,radiation_mtn1300_PAR,humidity_mtn_100,humidity_mtn_300,humidity_mtn_700,humidity_mtn_1300,temperature_mtn_100,temperature_mtn_300,temperature_mtn_700,temperature_mtn_1300,humidity_mtn_2000,temperature_mtn_2000,VPD_1m,VPD_3m,VPD_7m,VPD_13m,VPD_20m,NW_PAR_1m,NW_PAR_3m,NW_PAR_7m,NW_PAR_13m,period,time,date
2022-02-16T02:00:00Z,CF2,0.625,-99,2.69,1824,49.3,72.08,64.4,-4.868703,80,85.1,85.5,84.8,25.06,25.15,25.4,25.6,81.1,26.02,0.64,0.48,0.47,0.5,0.64,NA,NA,NA,NA,CF2_winter22,19:00:00,2022-02-16
2022-02-16T02:15:00Z,CF2,0.569,-99,2.45,1825,49.3,71.74,64.91,-4.868703,81.2,82.9,84.8,84.3,24.49,25.4,25.24,25.4,79.96,25.95,0.58,0.55,0.49,0.51,0.67,NA,NA,NA,NA,CF2_winter22,19:15:00,2022-02-16
2022-02-16T02:30:00Z,CF2,0.516,-99,2.22,1825,49.1,71.34,66.1,-4.04684,82,81.6,83.9,83.8,24.08,25.55,25.2,25.26,79.28,25.85,0.54,0.6,0.52,0.52,0.69,NA,NA,NA,NA,CF2_winter22,19:30:00,2022-02-16
2022-02-16T02:45:00Z,CF2,0.49,-99,2.11,1825,49.1,70.09,65.41,-4.539958,82.3,81.1,83,83.3,23.82,25.47,25.21,25.15,78.5,25.81,0.52,0.62,0.55,0.53,0.71,NA,NA,NA,NA,CF2_winter22,19:45:00,2022-02-16
2022-02-16T03:00:00Z,CF2,0.446,-99,1.92,1825,49.3,69.78,65.57,-4.539958,82.4,82,82.2,82.8,23.66,25.08,25.24,25.09,78.04,25.76,0.51,0.57,0.57,0.55,0.73,NA,NA,NA,NA,CF2_winter22,20:00:00,2022-02-16
2022-02-16T03:15:00Z,CF2,0.444,-99,1.91,1826,49.3,68.85,65.43,-4.539958,82,83.4,81.1,81.9,23.59,24.54,25.33,25.12,77.2,25.78,0.52,0.51,0.61,0.58,0.76,NA,NA,NA,NA,CF2_winter22,20:15:00,2022-02-16
2022-02-16T03:30:00Z,CF2,0.397,-99,1.71,1825,49.3,69.54,66.1,-4.375585,81.6,84.1,80.3,81.1,23.47,24.14,25.32,25.08,76.66,25.68,0.53,0.48,0.64,0.6,0.77,NA,NA,NA,NA,CF2_winter22,20:30:00,2022-02-16
2022-02-16T03:45:00Z,CF2,0.427,-99,1.84,1826,49.3,68.23,65.22,-4.375585,81.3,84.7,79.52,80.4,23.37,23.84,25.32,25.05,76.08,25.64,0.54,0.45,0.66,0.62,0.79,NA,NA,NA,NA,CF2_winter22,20:45:00,2022-02-16
2022-02-16T04:00:00Z,CF2,0.411,-99,1.77,1826,49.4,68.2,64.81,-4.211213,81.4,84.9,78.3,79.7,23.21,23.66,25.46,25.07,75.54,25.63,0.53,0.44,0.71,0.65,0.8,NA,NA,NA,NA,CF2_winter22,21:00:00,2022-02-16
2022-02-16T04:15:00Z,CF2,0.423,-99,1.82,1825,49.3,68.13,64.38,-4.539958,81.3,84.7,77.42,79.05,23.12,23.61,25.57,25.07,74.93,25.63,0.53,0.45,0.74,0.67,0.82,NA,NA,NA,NA,CF2_winter22,21:15:00,2022-02-16
2022-02-16T04:30:00Z,CF2,0.404,-99,1.74,1825,49.1,67.37,64.04,-5.033075,81.1,84.3,76.15,78.32,23.02,23.57,25.75,25.11,74.43,25.65,0.53,0.46,0.79,0.69,0.84,NA,NA,NA,NA,CF2_winter22,21:30:00,2022-02-16
2022-02-16T04:45:00Z,CF2,0.418,-99,1.8,1825,49.3,67.42,64.09,-4.04684,81,84.1,75.45,77.69,22.9,23.49,25.8,25.14,74.03,25.62,0.53,0.46,0.82,0.71,0.85,NA,NA,NA,NA,CF2_winter22,21:45:00,2022-02-16
2022-02-16T05:00:00Z,CF2,0.434,-99,1.87,1825,49.1,66.67,63.76,-4.868703,80.9,83.9,74.88,77.13,22.85,23.45,25.83,25.15,73.56,25.62,0.53,0.46,0.84,0.73,0.87,NA,NA,NA,NA,CF2_winter22,22:00:00,2022-02-16
2022-02-16T05:15:00Z,CF2,0.432,-99,1.86,1824,49.3,66.77,63.52,-4.539958,80.7,83.6,74.36,76.59,22.79,23.39,25.85,25.16,73.2,25.57,0.54,0.47,0.85,0.75,0.88,NA,NA,NA,NA,CF2_winter22,22:15:00,2022-02-16
2022-02-16T05:30:00Z,CF2,0.448,-99,1.93,1825,49.1,66.82,63.18,-4.211213,80.6,83.3,73.77,76.12,22.69,23.36,25.9,25.17,72.86,25.56,0.53,0.48,0.88,0.76,0.89,NA,NA,NA,NA,CF2_winter22,22:30:00,2022-02-16
2022-02-16T05:45:00Z,CF2,0.446,-99,1.92,1824,49.3,66.27,63.02,-4.868703,80.3,83,73.42,75.83,22.67,23.35,25.87,25.1,72.49,25.55,0.54,0.49,0.89,0.77,0.9,NA,NA,NA,NA,CF2_winter22,22:45:00,2022-02-16
2022-02-16T06:00:00Z,CF2,0.446,-99,1.92,1825,49.3,66.48,62.87,-4.539958,80.1,82.7,72.98,75.48,22.61,23.34,25.87,25.1,72.14,25.53,0.55,0.5,0.9,0.78,0.91,NA,NA,NA,NA,CF2_winter22,23:00:00,2022-02-16
2022-02-16T06:15:00Z,CF2,0.474,-99,2.04,1825,49.3,66.29,62.37,-5.197448,80,82.6,72.5,75.13,22.54,23.29,25.9,25.1,71.78,25.52,0.55,0.5,0.92,0.79,0.92,NA,NA,NA,NA,CF2_winter22,23:15:00,2022-02-16
2022-02-16T06:30:00Z,CF2,0.474,-99,2.04,1825,49.4,66.17,62.61,-4.539958,80.1,82.3,72.3,74.64,22.46,23.27,25.87,25.11,71.47,25.49,0.54,0.51,0.92,0.81,0.93,NA,NA,NA,NA,CF2_winter22,23:30:00,2022-02-16
2022-02-16T06:45:00Z,CF2,0.502,-99,2.16,1825,49.3,65.86,61.97,-4.70433,79.89,82.2,72.26,74.52,22.43,23.24,25.84,25.11,71.29,25.49,0.55,0.51,0.92,0.81,0.94,NA,NA,NA,NA,CF2_winter22,23:45:00,2022-02-16
2022-02-16T07:00:00Z,CF2,0.483,-99,2.08,NA,49.4,65.86,61.99,-4.539958,79.76,82,72.32,74.29,22.42,23.22,25.78,25.1,71.1,25.53,0.55,0.51,0.92,0.82,0.94,NA,NA,NA,NA,CF2_winter22,00:00:00,2022-02-16
2022-02-16T07:15:00Z,CF2,0.511,-99,2.2,1824,49.4,65.89,61.68,-4.375585,79.73,81.9,72.19,74,22.4,23.21,25.78,25.13,70.95,25.5,0.55,0.52,0.92,0.83,0.95,NA,NA,NA,NA,CF2_winter22,00:15:00,2022-02-16
2022-02-16T07:30:00Z,CF2,0.511,-99,2.2,1825,49.3,65.22,61.06,-4.868703,79.62,81.8,71.63,73.76,22.38,23.24,25.88,25.15,70.71,25.53,0.55,0.52,0.95,0.84,0.96,NA,NA,NA,NA,CF2_winter22,00:30:00,2022-02-16
2022-02-16T07:45:00Z,CF2,0.525,-99,2.26,1825,49.1,65.24,61.08,-4.539958,79.42,81.5,71.31,73.5,22.35,23.26,25.88,25.15,70.37,25.52,0.56,0.53,0.96,0.85,0.97,NA,NA,NA,NA,CF2_winter22,00:45:00,2022-02-16
2022-02-16T08:00:00Z,CF2,0.553,-99,2.38,1825,49.4,65.93,60.75,-4.539958,79.29,81.4,71.18,73.28,22.33,23.22,25.85,25.12,70.35,25.48,0.56,0.53,0.96,0.85,0.97,NA,NA,NA,NA,CF2_winter22,01:00:00,2022-02-16
2022-02-16T08:15:00Z,CF2,0.555,-99,2.39,1824,49.3,65.34,60.87,-4.70433,78.98,81.2,71.06,73.09,22.33,23.2,25.82,25.12,70.04,25.49,0.57,0.53,0.96,0.86,0.98,NA,NA,NA,NA,CF2_winter22,01:15:00,2022-02-16
2022-02-16T08:30:00Z,CF2,0.571,-99,2.46,1825,49.4,65.55,60.7,-4.211213,78.92,81,70.81,72.85,22.28,23.18,25.85,25.11,69.88,25.47,0.57,0.54,0.97,0.87,0.98,NA,NA,NA,NA,CF2_winter22,01:30:00,2022-02-16
2022-02-16T08:45:00Z,CF2,0.578,-99,2.49,1824,49.3,65.03,59.93,-4.211213,78.91,81,70.87,72.71,22.27,23.14,25.82,25.13,69.77,25.48,0.57,0.54,0.97,0.87,0.99,NA,NA,NA,NA,CF2_winter22,01:45:00,2022-02-16
2022-02-16T09:00:00Z,CF2,0.597,-99,2.57,1824,49.4,65.12,60.03,-4.868703,78.85,80.9,70.5,72.47,22.23,23.13,25.87,25.14,69.4,25.54,0.57,0.54,0.98,0.88,1,NA,NA,NA,NA,CF2_winter22,02:00:00,2022-02-16
2022-02-16T09:15:00Z,CF2,0.611,-99,2.63,1826,49.4,65.62,59.81,-5.033075,78.76,80.8,70.12,72.11,22.22,23.15,25.93,25.2,69.22,25.56,0.57,0.54,1,0.89,1.01,NA,NA,NA,NA,CF2_winter22,02:15:00,2022-02-16
2022-02-16T09:30:00Z,CF2,0.622,-99,2.68,1825,49.3,64.69,59.29,-4.375585,78.74,80.7,70.06,71.97,22.22,23.16,25.93,25.2,69.11,25.56,0.57,0.55,1,0.9,1.01,NA,NA,NA,NA,CF2_winter22,02:30:00,2022-02-16
2022-02-16T09:45:00Z,CF2,0.618,-99,2.66,1825,49.4,65.26,59.24,-4.868703,78.9,80.6,70.26,71.96,22.18,23.19,25.89,25.23,69.06,25.59,0.56,0.55,0.99,0.9,1.02,NA,NA,NA,NA,CF2_winter22,02:45:00,2022-02-16
2022-02-16T10:00:00Z,CF2,0.634,-99,2.73,1825,49.4,65.14,59.12,-4.70433,78.91,80.6,70.25,71.95,22.24,23.21,25.91,25.25,69.03,25.62,0.57,0.55,0.99,0.9,1.02,NA,NA,NA,NA,CF2_winter22,03:00:00,2022-02-16
2022-02-16T10:15:00Z,CF2,0.634,-99,2.73,1826,49.7,65.14,58.79,-4.70433,78.6,80.5,70,71.76,22.27,23.22,25.93,25.27,68.78,25.62,0.58,0.56,1,0.91,1.03,NA,NA,NA,NA,CF2_winter22,03:15:00,2022-02-16
2022-02-16T10:30:00Z,CF2,0.653,-99,2.81,1824,49.7,65.65,58.91,-4.539958,78.56,80.3,70.13,71.65,22.22,23.18,25.87,25.24,68.78,25.59,0.57,0.56,1,0.91,1.02,NA,NA,NA,NA,CF2_winter22,03:30:00,2022-02-16
2022-02-16T10:45:00Z,CF2,0.694,-99,2.99,1825,49.7,66.1,58.69,-4.70433,78.42,80.2,69.41,71.41,22.19,23.16,25.97,25.2,68.61,25.55,0.58,0.56,1.03,0.92,1.03,NA,NA,NA,NA,CF2_winter22,03:45:00,2022-02-16
2022-02-16T11:00:00Z,CF2,0.732,-99,3.15,1825,49.7,66.17,59.05,-4.375585,77.97,79.71,68.8,70.89,22.13,23.15,25.93,25.16,68.08,25.53,0.59,0.58,1.04,0.93,1.04,NA,NA,NA,NA,CF2_winter22,04:00:00,2022-02-16
2022-02-16T11:15:00Z,CF2,0.748,-99,3.22,1826,49.6,66.24,58.81,-4.70433,77.71,79.35,68.67,70.59,22.02,23.1,25.8,25.06,67.82,25.4,0.59,0.58,1.04,0.93,1.04,NA,NA,NA,NA,CF2_winter22,04:15:00,2022-02-16
2022-02-16T11:30:00Z,CF2,0.78,-99,3.36,1825,49.7,67.27,58.74,-4.539958,77.32,79.14,68.16,70.14,21.96,23,25.78,25.05,67.52,25.34,0.6,0.59,1.06,0.95,1.05,NA,NA,NA,NA,CF2_winter22,04:30:00,2022-02-16
2022-02-16T11:45:00Z,CF2,0.801,-99,3.45,1825,49.7,66.63,58.47,-4.539958,77.16,78.8,67.83,70.1,21.87,22.98,25.78,24.97,67.41,25.25,0.6,0.59,1.07,0.95,1.05,NA,NA,NA,NA,CF2_winter22,04:45:00,2022-02-16
2022-02-16T12:00:00Z,CF2,0.832,-99,3.58,1825,49.7,66.41,58.28,-4.868703,77.35,78.81,68.33,70.14,21.76,22.89,25.59,24.87,67.49,25.18,0.59,0.59,1.04,0.94,1.04,NA,NA,NA,NA,CF2_winter22,05:00:00,2022-02-16
2022-02-16T12:15:00Z,CF2,0.799,-99,3.44,1825,49.7,66.03,58.28,-5.033075,77.57,78.84,68.29,70.07,21.66,22.79,25.54,24.81,67.44,25.13,0.58,0.59,1.04,0.94,1.04,NA,NA,NA,NA,CF2_winter22,05:15:00,2022-02-16
2022-02-16T12:30:00Z,CF2,0.82,-99,3.53,1825,49.5,66.44,58.28,-4.868703,77.66,78.87,68.18,69.98,21.55,22.72,25.48,24.75,67.54,25.03,0.57,0.58,1.04,0.94,1.03,NA,NA,NA,NA,CF2_winter22,05:30:00,2022-02-16
2022-02-16T12:45:00Z,CF2,0.799,-99,3.44,1826,49.7,65.43,58.07,-4.70433,77.81,78.94,68.32,70.03,21.48,22.64,25.39,24.68,67.4,25,0.57,0.58,1.03,0.93,1.03,NA,NA,NA,NA,CF2_winter22,05:45:00,2022-02-16
2022-02-16T13:00:00Z,CF2,0.808,-99,3.48,1826,49.7,65.53,57.9,-4.539958,77.82,78.98,68.39,69.95,21.42,22.62,25.35,24.65,67.22,25.01,0.57,0.58,1.02,0.93,1.04,NA,NA,NA,NA,CF2_winter22,06:00:00,2022-02-16
2022-02-16T13:15:00Z,CF2,0.841,-99,3.62,1824,49.6,65.07,57.47,-4.539958,78.06,78.96,68.38,69.88,21.37,22.56,25.28,24.64,67.23,24.93,0.56,0.58,1.02,0.93,1.03,NA,NA,NA,NA,CF2_winter22,06:15:00,2022-02-16
2022-02-16T13:30:00Z,CF2,0.845,-99,3.64,1825,49.7,65.55,57.57,-4.375585,78.13,78.92,68.43,69.99,21.29,22.51,25.23,24.55,67.18,24.9,0.55,0.57,1.01,0.93,1.03,NA,NA,NA,NA,CF2_winter22,06:30:00,2022-02-16
2022-02-16T13:45:00Z,CF2,0.841,-99,3.62,1826,49.7,64.02,56.94,-4.375585,78.37,79.12,68.36,70.06,21.28,22.48,25.25,24.55,67.34,24.88,0.55,0.57,1.02,0.92,1.03,NA,NA,NA,NA,CF2_winter22,06:45:00,2022-02-16
2022-02-16T14:00:00Z,CF2,0.82,-99,3.53,1826,49.7,62.61,56.32,-3.882468,78.68,79.6,68.68,70.37,21.31,22.48,25.25,24.55,67.53,24.97,0.54,0.56,1.01,0.91,1.03,NA,NA,NA,NA,CF2_winter22,07:00:00,2022-02-16
2022-02-16T14:15:00Z,CF2,0.878,-99,3.78,1825,49.7,61.89,54.86,-0.101901,75.94,73.5,70.99,70.87,22.68,24.23,24.85,24.59,67.3,25.14,0.66,0.8,0.91,0.9,1.04,NA,NA,NA,NA,CF2_winter22,07:15:00,2022-02-16
2022-02-16T14:30:00Z,CF2,0.987,-99,4.25,1826,49.7,63.38,53.86,6.801743,68.66,71.43,72.21,70.8,24.24,24.63,24.53,24.54,66.77,25.22,0.95,0.89,0.86,0.9,1.07,NA,NA,NA,NA,CF2_winter22,07:30:00,2022-02-16
2022-02-16T14:45:00Z,CF2,1.073,-99,4.62,1825,49.6,63.83,53.12,6.144253,66.89,71.85,72.74,70.81,24.6,24.48,24.39,24.52,66.85,25.15,1.02,0.86,0.83,0.9,1.06,NA,NA,NA,NA,CF2_winter22,07:45:00,2022-02-16
2022-02-16T15:00:00Z,CF2,1.133,-99,4.88,1825,49.7,62.18,52.45,27.019557,66.76,72.52,73.17,71,24.64,24.36,24.31,24.5,67.17,25.14,1.03,0.84,0.82,0.89,1.05,NA,NA,NA,NA,CF2_winter22,08:00:00,2022-02-16
2022-02-16T15:15:00Z,CF2,1.881,-99,8.1,1824,49.8,-99,39.42,116.602556,66.38,73.56,73.63,71.39,24.94,24.42,24.47,24.69,67.12,25.46,1.06,0.81,0.81,0.89,1.07,NA,NA,NA,NA,CF2_winter22,08:15:00,2022-02-16
2022-02-16T15:30:00Z,CF2,2.234,-99,9.62,1821,49.7,-99,32.94,216.376649,63.91,75.11,74.18,71.38,25.94,24.86,25.18,25.52,65.96,26.56,1.21,0.78,0.83,0.94,1.18,NA,NA,NA,NA,CF2_winter22,08:30:00,2022-02-16
2022-02-16T15:45:00Z,CF2,2.067,-99,8.9,1823,49.8,55.25,37.58,40.333728,63.46,76.23,74.37,71.74,26.51,25.2,25.73,26,65.89,27.14,1.27,0.76,0.85,0.95,1.23,NA,NA,NA,NA,CF2_winter22,08:45:00,2022-02-16
2022-02-16T16:00:00Z,CF2,2.037,-99,8.77,1823,49.6,61.34,41.57,121.204986,64.15,76.89,75.21,73.5,26.26,24.86,25.4,25.52,69.34,26.05,1.22,0.73,0.8,0.87,1.03,NA,NA,NA,NA,CF2_winter22,09:00:00,2022-02-16
2022-02-16T16:15:00Z,CF2,2.137,-99,9.2,1824,49.8,63.28,42.91,195.665717,62.2,75.8,73.89,72.26,25.96,24.39,24.99,25.08,68.32,25.61,1.27,0.74,0.83,0.88,1.04,NA,NA,NA,NA,CF2_winter22,09:15:00,2022-02-16
2022-02-16T16:30:00Z,CF2,2.137,-99,9.2,1824,49.8,63.52,43.22,208.158025,60.42,74.96,72.47,70.89,25.86,24.11,24.78,24.86,66.94,25.46,1.32,0.75,0.86,0.91,1.08,NA,NA,NA,NA,CF2_winter22,09:30:00,2022-02-16
2022-02-16T16:45:00Z,CF2,2.139,-99,9.21,1824,49.6,64.69,43.7,187.775838,60.29,74.67,72.2,70.5,25.74,23.96,24.63,24.72,66.73,25.29,1.31,0.75,0.86,0.92,1.07,NA,NA,NA,NA,CF2_winter22,09:45:00,2022-02-16
2022-02-16T17:00:00Z,CF2,2.172,-99,9.35,1824,49.7,60.46,42.27,262.072197,60.59,74.5,72.3,70.42,25.57,23.89,24.49,24.63,66.76,25.17,1.29,0.76,0.85,0.92,1.06,NA,NA,NA,NA,CF2_winter22,10:00:00,2022-02-16
2022-02-16T17:15:00Z,CF2,2.104,-99,9.06,1825,49.7,62.63,43.22,204.213085,60.47,74.78,72.43,70.34,25.59,23.82,24.47,24.65,66.61,25.21,1.3,0.74,0.85,0.92,1.07,NA,NA,NA,NA,CF2_winter22,10:15:00,2022-02-16
2022-02-16T17:30:00Z,CF2,2.183,-99,9.4,1825,49.8,59.48,41.74,336.532928,60.42,74.1,72.24,70.15,25.5,23.82,24.4,24.57,66.46,25.13,1.29,0.76,0.85,0.92,1.07,NA,NA,NA,NA,CF2_winter22,10:30:00,2022-02-16
2022-02-16T17:45:00Z,CF2,2.218,-99,9.55,1824,49.8,54.43,38.58,327.328069,60.17,74.65,72.16,70.2,25.61,23.86,24.5,24.67,66.08,25.35,1.31,0.75,0.86,0.93,1.1,NA,NA,NA,NA,CF2_winter22,10:45:00,2022-02-16
2022-02-16T18:00:00Z,CF2,2.351,-99,10.12,1821,49.8,48.08,33.92,488.906212,60.27,75.47,72.65,70.55,25.91,24.11,24.81,25.05,65.4,26.01,1.33,0.74,0.86,0.94,1.16,NA,NA,NA,NA,CF2_winter22,11:00:00,2022-02-16
2022-02-16T18:15:00Z,CF2,2.325,-99,10.01,1822,49.8,54.94,36.77,268.318351,60.53,75.78,72.7,70.31,26.15,24.52,25.31,25.57,65.18,26.48,1.34,0.75,0.88,0.97,1.2,NA,NA,NA,NA,CF2_winter22,11:15:00,2022-02-16
2022-02-16T18:30:00Z,CF2,2.292,-99,9.87,1823,49.8,60.17,39.92,141.915917,61.03,75.87,72.57,70.77,26.06,24.48,25.34,25.41,67.15,25.93,1.31,0.74,0.89,0.95,1.1,NA,NA,NA,NA,CF2_winter22,11:30:00,2022-02-16
2022-02-16T18:45:00Z,CF2,2.378,-99,10.24,NA,49.7,54.51,37.65,385.84467,60.88,75.81,72.35,70.81,25.99,24.33,25.16,25.22,67.02,25.79,1.31,0.74,0.88,0.94,1.09,NA,NA,NA,NA,CF2_winter22,11:45:00,2022-02-16
2022-02-16T19:00:00Z,CF2,2.362,-99,10.17,1822,49.7,57.4,37.41,212.431709,60.81,75.79,72.46,70.59,26.14,24.55,25.35,25.53,66.01,26.32,1.33,0.75,0.89,0.96,1.16,NA,NA,NA,NA,CF2_winter22,12:00:00,2022-02-16
2022-02-16T19:15:00Z,CF2,2.443,-99,10.52,1823,49.7,57.85,38.25,230.677054,61.06,75.55,72.32,70.73,26.11,24.63,25.42,25.49,67.16,26.02,1.32,0.76,0.9,0.95,1.11,NA,NA,NA,NA,CF2_winter22,12:15:00,2022-02-16
2022-02-16T19:30:00Z,CF2,2.439,-99,10.5,1821,49.8,51.78,35.64,392.255197,61.4,75.72,72.64,71.05,26.09,24.63,25.4,25.49,66.94,26.16,1.3,0.75,0.89,0.94,1.12,NA,NA,NA,NA,CF2_winter22,12:30:00,2022-02-16
2022-02-16T19:45:00Z,CF2,2.453,-99,10.56,1821,49.6,51.76,34.9,404.254388,62.13,75.97,72.95,71.8,26.22,24.94,25.72,25.88,65.75,26.89,1.29,0.76,0.89,0.94,1.21,NA,NA,NA,NA,CF2_winter22,12:45:00,2022-02-16
2022-02-16T20:00:00Z,CF2,2.541,-99,10.94,1820,49.8,53.14,35,405.73374,63.56,76.57,73.17,71.63,26.18,25.15,25.98,26.22,66.98,26.84,1.24,0.75,0.9,0.97,1.17,NA,NA,NA,NA,CF2_winter22,13:00:00,2022-02-16
2022-02-16T20:15:00Z,CF2,2.655,-99,11.43,1821,49.8,52.9,34.93,432.855198,65.02,77.17,73.98,72.29,26.11,25.21,26.08,26.34,68.14,26.83,1.18,0.73,0.88,0.95,1.12,NA,NA,NA,NA,CF2_winter22,13:15:00,2022-02-16
2022-02-16T20:30:00Z,CF2,2.432,-99,10.47,1822,49.7,56.44,37.05,333.081106,66.1,77.31,74.57,73.01,26,25.26,26.05,26.37,69.1,26.77,1.14,0.73,0.86,0.93,1.09,NA,NA,NA,NA,CF2_winter22,13:30:00,2022-02-16
2022-02-16T20:45:00Z,CF2,2.318,-99,9.98,1821,49.8,58.43,38.92,315.328879,66.82,77.7,75.01,73.3,25.81,25.17,25.91,26.1,70.44,26.32,1.1,0.71,0.84,0.9,1.01,NA,NA,NA,NA,CF2_winter22,13:45:00,2022-02-16
2022-02-16T21:00:00Z,CF2,2.272,-99,9.78,1821,49.7,60.67,40.09,183.666526,66.79,77.9,75.1,73.79,25.67,24.99,25.67,25.74,70.87,26.01,1.09,0.7,0.82,0.87,0.98,NA,NA,NA,NA,CF2_winter22,14:00:00,2022-02-16
2022-02-16T21:15:00Z,CF2,2.186,-99,9.41,1822,49.8,63.83,42.58,104.603366,66.78,77.78,75.12,74.16,25.53,24.78,25.46,25.41,71,25.78,1.09,0.69,0.81,0.84,0.96,NA,NA,NA,NA,CF2_winter22,14:15:00,2022-02-16
2022-02-16T21:30:00Z,CF2,2.165,-99,9.32,1822,49.8,64.16,43.75,135.176646,66.04,77.46,75.2,74.1,25.46,24.56,25.15,25.13,70.82,25.55,1.11,0.7,0.79,0.83,0.96,NA,NA,NA,NA,CF2_winter22,14:30:00,2022-02-16
2022-02-16T21:45:00Z,CF2,2.195,-99,9.45,1822,49.8,61.53,42.65,225.252762,64.5,77.25,75.01,73.75,25.62,24.42,25,25.02,70.27,25.51,1.17,0.7,0.79,0.83,0.97,NA,NA,NA,NA,CF2_winter22,14:45:00,2022-02-16
2022-02-16T22:00:00Z,CF2,2.123,-99,9.14,1822,49.6,59.38,41.72,204.377458,64.11,77.22,74.84,73.48,25.79,24.46,25.05,25.11,69.82,25.65,1.19,0.7,0.8,0.85,0.99,NA,NA,NA,NA,CF2_winter22,15:00:00,2022-02-16
2022-02-16T22:15:00Z,CF2,1.963,-99,8.45,1822,49.7,57.69,41.72,237.74507,68.48,79.87,77.72,76.62,25.96,24.63,25.19,25.27,72.81,25.86,1.06,0.62,0.71,0.75,0.91,NA,NA,NA,NA,CF2_winter22,15:15:00,2022-02-16
2022-02-16T22:30:00Z,CF2,1.833,-99,7.89,1822,49.7,56.44,41.69,257.141022,69.39,81.4,79.16,77.92,26.19,24.76,25.38,25.51,73.96,26.09,1.04,0.58,0.68,0.72,0.88,NA,NA,NA,NA,CF2_winter22,15:30:00,2022-02-16
2022-02-16T22:45:00Z,CF2,1.619,-99,6.97,1822,49.7,57.38,42.96,396.035764,70.49,82,79.78,78.35,26.34,24.99,25.66,25.87,74.68,26.36,1.01,0.57,0.67,0.72,0.87,NA,NA,NA,NA,CF2_winter22,15:45:00,2022-02-16
2022-02-16T23:00:00Z,CF2,1.554,-99,6.69,1822,49.8,61.13,45.8,142.08029,71.58,82.6,80.5,79.15,26.33,25.08,25.75,25.94,75.55,26.39,0.97,0.55,0.65,0.7,0.84,NA,NA,NA,NA,CF2_winter22,16:00:00,2022-02-16
2022-02-16T23:15:00Z,CF2,1.456,-99,6.27,1823,49.7,62.47,47.53,117.260046,71.68,82.5,80.7,79.36,26.3,25.05,25.66,25.84,75.78,26.32,0.97,0.56,0.64,0.69,0.83,NA,NA,NA,NA,CF2_winter22,16:15:00,2022-02-16
2022-02-16T23:30:00Z,CF2,1.377,-99,5.93,1823,49.7,63.3,49.49,98.521584,71.41,82.5,80.7,79.36,26.27,24.97,25.57,25.75,75.79,26.22,0.98,0.55,0.63,0.68,0.82,NA,NA,NA,NA,CF2_winter22,16:30:00,2022-02-16
2022-02-16T23:45:00Z,CF2,1.282,-99,5.52,1823,49.6,63.93,50.9,93.919155,71.27,82.1,80.7,79.31,26.2,24.97,25.47,25.63,75.59,26.14,0.98,0.57,0.63,0.68,0.83,NA,NA,NA,NA,CF2_winter22,16:45:00,2022-02-16
2022-02-17T00:00:00Z,CF2,1.24,-99,5.34,1824,49.7,64.12,51.54,90.796078,70.74,81.6,80.6,79.05,26.16,24.96,25.35,25.54,75.25,26.08,0.99,0.58,0.63,0.69,0.84,NA,NA,NA,NA,CF2_winter22,17:00:00,2022-02-17
2022-02-17T00:15:00Z,CF2,1.154,-99,4.97,1824,49.7,64.98,52.95,77.153162,71.03,78.53,79.69,78.87,25.72,25.63,25.46,25.52,74.65,26.13,0.96,0.71,0.66,0.69,0.86,NA,NA,NA,NA,CF2_winter22,17:15:00,2022-02-17
2022-02-17T00:30:00Z,CF2,1.082,-99,4.66,1823,49.8,65.91,54.08,28.663282,73.88,77.3,78.06,78.39,24.85,25.69,25.63,25.43,74.5,25.96,0.82,0.75,0.72,0.7,0.86,NA,NA,NA,NA,CF2_winter22,17:30:00,2022-02-17
2022-02-17T00:45:00Z,CF2,1.029,-99,4.43,NA,49.8,67.13,55.15,19.787169,75.64,78.48,76.39,77.73,24.14,25.08,25.69,25.27,73.89,25.77,0.73,0.68,0.78,0.72,0.87,NA,NA,NA,NA,CF2_winter22,17:45:00,2022-02-17
2022-02-17T01:00:00Z,CF2,1.01,-99,4.35,1823,49.7,67.61,56.39,10.58231,76.7,80.4,75.21,77.07,23.71,24.35,25.67,25.11,73.38,25.61,0.68,0.6,0.82,0.73,0.87,NA,NA,NA,NA,CF2_winter22,18:00:00,2022-02-17
2022-02-17T01:15:00Z,CF2,0.976,-99,4.2,1824,49.7,68.2,57.06,-2.567488,77.14,81.1,73.98,76.11,23.31,23.93,25.7,25.04,72.58,25.5,0.65,0.56,0.86,0.76,0.89,NA,NA,NA,NA,CF2_winter22,18:15:00,2022-02-17
2022-02-17T01:30:00Z,CF2,0.934,-99,4.02,1823,49.7,67.99,57.95,-4.539958,77.37,81.3,72.96,75.22,23,23.59,25.67,24.98,71.89,25.39,0.64,0.54,0.89,0.78,0.91,NA,NA,NA,NA,CF2_winter22,18:30:00,2022-02-17
