dt,date,Tree_ID,VhrmHRM5,VhrmHRM15,VhrmHRM25,VhrmHRM35,Year,Month,Day,Hour,Minute,Second
2026-06-26T07:00:00Z,2026-06-26,BioR1171_LB,0.892074228874402,0.035533845098387,NA,NA,26,6,26,0,0,14
2026-06-26T07:30:00Z,2026-06-26,BioR1171_LB,1.15371791916439,-0.574661422600966,NA,NA,26,6,26,0,30,14
2026-06-26T08:00:00Z,2026-06-26,BioR1171_LB,2.05172448087027,-0.0256400094611919,NA,NA,26,6,26,1,0,14
2026-06-26T08:30:00Z,2026-06-26,BioR1171_LB,1.41938531187058,0.328546692630627,NA,NA,26,6,26,1,30,14
2026-06-26T09:00:00Z,2026-06-26,BioR1171_LB,2.0605758525706,0.243450030572947,NA,NA,26,6,26,2,0,14
2026-06-26T09:30:00Z,2026-06-26,BioR1171_LB,1.72307578266961,-0.075267136779521,NA,NA,26,6,26,2,30,14
2026-06-26T10:00:00Z,2026-06-26,BioR1171_LB,2.01814387905243,0.293938870321817,NA,NA,26,6,26,3,0,14
2026-06-26T10:30:00Z,2026-06-26,BioR1171_LB,2.38107551878094,-0.377181548551974,NA,NA,26,6,26,3,30,14
2026-06-26T11:00:00Z,2026-06-26,BioR1171_LB,2.03061611130676,0.201883030764597,NA,NA,26,6,26,4,0,14
2026-06-26T11:30:00Z,2026-06-26,BioR1171_LB,1.73041835816981,0.794358740605057,NA,NA,26,6,26,4,30,14
2026-06-26T12:00:00Z,2026-06-26,BioR1171_LB,2.52982318375585,0.278771368828837,NA,NA,26,6,26,5,0,14
2026-06-26T12:30:00Z,2026-06-26,BioR1171_LB,2.8187877872403,-0.41714100991322,NA,NA,26,6,26,5,30,14
2026-06-26T13:00:00Z,2026-06-26,BioR1171_LB,2.35980534331875,0.0483649532608771,NA,NA,26,6,26,6,0,14
2026-06-26T13:30:00Z,2026-06-26,BioR1171_LB,3.55044535186975,0.694424735906777,NA,NA,26,6,26,6,30,14
2026-06-26T15:00:00Z,2026-06-26,BioR1171_LB,7.14195867785398,1.99627880067782,NA,NA,26,6,26,8,0,14
2026-06-26T15:30:00Z,2026-06-26,BioR1171_LB,4.47542488659051,0.983000230192437,NA,NA,26,6,26,8,30,14
2026-06-26T16:00:00Z,2026-06-26,BioR1171_LB,5.27660126185961,0.760941325508797,NA,NA,26,6,26,9,0,14
2026-06-26T16:30:00Z,2026-06-26,BioR1171_LB,4.78848333583045,2.05009648487031,NA,NA,26,6,26,9,30,14
2026-06-26T17:00:00Z,2026-06-26,BioR1171_LB,5.42976448970839,2.65634483455659,NA,NA,26,6,26,10,0,14
2026-06-26T17:30:00Z,2026-06-26,BioR1171_LB,6.05359320772131,3.46907981343408,NA,NA,26,6,26,10,30,14
2026-06-26T18:00:00Z,2026-06-26,BioR1171_LB,6.21741747411486,3.47738105760136,NA,NA,26,6,26,11,0,14
2026-06-26T18:30:00Z,2026-06-26,BioR1171_LB,6.45364701461928,3.16418281577562,NA,NA,26,6,26,11,30,14
2026-06-26T19:00:00Z,2026-06-26,BioR1171_LB,7.55536150340633,3.18768959908454,NA,NA,26,6,26,12,0,14
2026-06-26T19:30:00Z,2026-06-26,BioR1171_LB,10.9813783581032,4.86575037053711,NA,NA,26,6,26,12,30,14
2026-06-26T20:00:00Z,2026-06-26,BioR1171_LB,14.8950178024343,5.0611451670331,-18.2535877398817,NA,26,6,26,13,0,14
2026-06-26T21:00:00Z,2026-06-26,BioR1171_LB,13.453318119965,4.86735599797017,NA,NA,26,6,26,14,0,14
2026-06-26T21:30:00Z,2026-06-26,BioR1171_LB,11.8617183330238,4.53950747026659,NA,NA,26,6,26,14,30,14
2026-06-26T22:00:00Z,2026-06-26,BioR1171_LB,10.6798554317732,4.01123835974955,NA,NA,26,6,26,15,0,14
2026-06-26T22:30:00Z,2026-06-26,BioR1171_LB,6.75174462749822,3.54984053299757,NA,NA,26,6,26,15,30,14
2026-06-26T23:00:00Z,2026-06-26,BioR1171_LB,7.94016338518026,3.16578473216364,NA,NA,26,6,26,16,0,14
2026-06-26T23:30:00Z,2026-06-26,BioR1171_LB,7.9645876753999,3.10561658475132,NA,NA,26,6,26,16,30,14
2026-06-27T00:00:00Z,2026-06-26,BioR1171_LB,7.06495481817995,2.92451162014403,NA,NA,26,6,26,17,0,14
2026-06-27T00:30:00Z,2026-06-26,BioR1171_LB,6.28278979366727,1.82867186735024,NA,NA,26,6,26,17,30,14
2026-06-27T01:00:00Z,2026-06-26,BioR1171_LB,4.58540169531923,1.55716837580605,NA,NA,26,6,26,18,0,14
2026-06-27T01:30:00Z,2026-06-26,BioR1171_LB,3.98203266122721,1.80377682736816,NA,NA,26,6,26,18,30,14
2026-06-27T02:00:00Z,2026-06-26,BioR1171_LB,3.4420461465169,0.943162688382847,NA,NA,26,6,26,19,0,14
2026-06-27T02:30:00Z,2026-06-26,BioR1171_LB,2.44854904745065,-0.43745555102766,NA,NA,26,6,26,19,30,14
2026-06-27T03:00:00Z,2026-06-26,BioR1171_LB,1.9804605475344501,0.306637924260797,NA,NA,26,6,26,20,0,14
2026-06-27T03:30:00Z,2026-06-26,BioR1171_LB,2.10603068412256,0.443480633855307,NA,NA,26,6,26,20,30,14
2026-06-27T04:00:00Z,2026-06-26,BioR1171_LB,1.84375801611593,0.179883073312287,NA,NA,26,6,26,21,0,14
2026-06-27T04:30:00Z,2026-06-26,BioR1171_LB,1.82762577858974,0.262466463311237,NA,NA,26,6,26,21,30,14
2026-06-27T05:00:00Z,2026-06-26,BioR1171_LB,1.5383740113295,-0.628553914181983,NA,NA,26,6,26,22,0,14
2026-06-27T05:30:00Z,2026-06-26,BioR1171_LB,1.57331747605338,-0.595417950977963,NA,NA,26,6,26,22,30,14
2026-06-27T06:00:00Z,2026-06-26,BioR1171_LB,2.28086114331647,-0.01975047764608,NA,NA,26,6,26,23,0,14
2026-06-27T06:30:00Z,2026-06-26,BioR1171_LB,1.89724075740248,-0.550640009001735,NA,NA,26,6,26,23,30,14
2026-06-27T07:00:00Z,2026-06-27,BioR1171_LB,1.8920675155822,4.9276252555896e-4,NA,NA,26,6,27,0,0,14
2026-06-27T07:30:00Z,2026-06-27,BioR1171_LB,1.32062845295985,0.639946831300687,NA,NA,26,6,27,0,30,14
2026-06-27T08:00:00Z,2026-06-27,BioR1171_LB,1.69771841915626,-0.136613374871327,NA,NA,26,6,27,1,0,14
2026-06-27T08:30:00Z,2026-06-27,BioR1171_LB,1.62800867227867,0.242332461199947,NA,NA,26,6,27,1,30,14
2026-06-27T09:00:00Z,2026-06-27,BioR1171_LB,2.44492109778969,-0.21536498430474,NA,NA,26,6,27,2,0,14
2026-06-27T09:30:00Z,2026-06-27,BioR1171_LB,1.5415830304128,0.484409684856857,NA,NA,26,6,27,2,30,14
2026-06-27T10:00:00Z,2026-06-27,BioR1171_LB,1.2738270411469,0.0795740311001271,NA,NA,26,6,27,3,0,14
2026-06-27T10:30:00Z,2026-06-27,BioR1171_LB,2.16021581035941,-0.645934067874065,NA,NA,26,6,27,3,30,14
2026-06-27T11:00:00Z,2026-06-27,BioR1171_LB,2.1872981840425,0.150439955411917,NA,NA,26,6,27,4,0,14
2026-06-27T11:30:00Z,2026-06-27,BioR1171_LB,1.29447498355368,0.574719123913787,NA,NA,26,6,27,4,30,14
2026-06-27T12:00:00Z,2026-06-27,BioR1171_LB,1.78106390645066,0.557940970032197,NA,NA,26,6,27,5,0,14
2026-06-27T12:30:00Z,2026-06-27,BioR1171_LB,2.57428324582798,-0.102859027413383,NA,NA,26,6,27,5,30,14
2026-06-27T13:00:00Z,2026-06-27,BioR1171_LB,2.45678389261344,0.433685186113627,NA,NA,26,6,27,6,0,14
2026-06-27T13:30:00Z,2026-06-27,BioR1171_LB,3.07597033231681,0.201356589862237,NA,NA,26,6,27,6,30,14
2026-06-27T14:00:00Z,2026-06-27,BioR1171_LB,5.24780302075789,0.344741684603587,NA,NA,26,6,27,7,0,14
2026-06-27T14:30:00Z,2026-06-27,BioR1171_LB,5.91524511327125,0.690821149586227,NA,NA,26,6,27,7,30,14
2026-06-27T15:00:00Z,2026-06-27,BioR1171_LB,5.42419187656884,2.11838647538623,NA,NA,26,6,27,8,0,14
2026-06-27T15:30:00Z,2026-06-27,BioR1171_LB,3.94594091308942,1.55054886477462,NA,NA,26,6,27,8,30,14
2026-06-27T16:00:00Z,2026-06-27,BioR1171_LB,4.818203499277,1.93494099474647,NA,NA,26,6,27,9,0,14
2026-06-27T16:30:00Z,2026-06-27,BioR1171_LB,6.77923852238198,2.49295009431884,NA,NA,26,6,27,9,30,14
2026-06-27T17:00:00Z,2026-06-27,BioR1171_LB,8.592559104057,3.02249703951085,NA,NA,26,6,27,10,0,14
2026-06-27T17:30:00Z,2026-06-27,BioR1171_LB,7.42524973984893,3.67070979422135,NA,NA,26,6,27,10,30,14
2026-06-27T18:00:00Z,2026-06-27,BioR1171_LB,9.15364812161177,3.84652831543118,NA,NA,26,6,27,11,0,14
2026-06-27T18:30:00Z,2026-06-27,BioR1171_LB,9.93427758074357,3.89471964605547,NA,NA,26,6,27,11,30,14
2026-06-27T19:00:00Z,2026-06-27,BioR1171_LB,9.91701658481747,4.83833283047502,NA,NA,26,6,27,12,0,14
2026-06-27T19:30:00Z,2026-06-27,BioR1171_LB,12.3752860604244,4.89086360976237,NA,NA,26,6,27,12,30,14
2026-06-27T20:00:00Z,2026-06-27,BioR1171_LB,14.3446739905197,4.4140505908231,NA,NA,26,6,27,13,0,14
2026-06-27T20:30:00Z,2026-06-27,BioR1171_LB,16.3790240711349,6.05932704538822,NA,NA,26,6,27,13,30,14
2026-06-27T21:00:00Z,2026-06-27,BioR1171_LB,15.7305225290668,4.88108810783569,NA,NA,26,6,27,14,0,14
2026-06-27T21:30:00Z,2026-06-27,BioR1171_LB,12.2387573457161,4.75423938313763,NA,NA,26,6,27,14,30,14
2026-06-27T22:00:00Z,2026-06-27,BioR1171_LB,11.5991399337865,4.73514528699243,NA,NA,26,6,27,15,0,14
2026-06-27T22:30:00Z,2026-06-27,BioR1171_LB,9.26849843521247,3.29271196246019,NA,NA,26,6,27,15,30,14
2026-06-27T23:00:00Z,2026-06-27,BioR1171_LB,9.63666522874157,3.38443302708383,NA,NA,26,6,27,16,0,14
2026-06-27T23:30:00Z,2026-06-27,BioR1171_LB,8.56807095148346,3.65745159225668,NA,NA,26,6,27,16,30,14
2026-06-28T00:00:00Z,2026-06-27,BioR1171_LB,6.87028521621426,2.07822248643234,NA,NA,26,6,27,17,0,14
2026-06-28T00:30:00Z,2026-06-27,BioR1171_LB,5.78770670883247,2.01029594446733,NA,NA,26,6,27,17,30,14
2026-06-28T01:00:00Z,2026-06-27,BioR1171_LB,4.45350435082184,2.11071837103806,NA,NA,26,6,27,18,0,14
2026-06-28T01:30:00Z,2026-06-27,BioR1171_LB,3.54708213105094,0.672418998372247,NA,NA,26,6,27,18,30,14
2026-06-28T02:00:00Z,2026-06-27,BioR1171_LB,2.50981739469544,1.19329978759765,NA,NA,26,6,27,19,0,14
2026-06-28T02:30:00Z,2026-06-27,BioR1171_LB,3.07201216076368,0.508595338691467,NA,NA,26,6,27,19,30,14
2026-06-28T03:00:00Z,2026-06-27,BioR1171_LB,2.0436917002764,0.717100307305907,NA,NA,26,6,27,20,0,14
2026-06-28T03:30:00Z,2026-06-27,BioR1171_LB,2.87268400072247,1.37670717253706,NA,NA,26,6,27,20,30,14
2026-06-28T04:00:00Z,2026-06-27,BioR1171_LB,2.68448688396612,0.149100653016487,NA,NA,26,6,27,21,0,14
2026-06-28T04:30:00Z,2026-06-27,BioR1171_LB,2.67803652200419,0.661144874016787,NA,NA,26,6,27,21,30,14
2026-06-28T05:00:00Z,2026-06-27,BioR1171_LB,1.7256781861421,-0.301058945715152,NA,NA,26,6,27,22,0,14
2026-06-28T05:30:00Z,2026-06-27,BioR1171_LB,1.40832455730218,0.285788633647507,NA,NA,26,6,27,22,30,14
2026-06-28T06:00:00Z,2026-06-27,BioR1171_LB,1.06223753013798,0.044170380752237,NA,NA,26,6,27,23,0,14
2026-06-28T06:30:00Z,2026-06-27,BioR1171_LB,1.40659871706799,-0.038786405566854,NA,NA,26,6,27,23,30,14
2026-06-28T07:00:00Z,2026-06-28,BioR1171_LB,0.312486788469072,-0.556396551748905,NA,NA,26,6,28,0,0,14
2026-06-28T07:30:00Z,2026-06-28,BioR1171_LB,-0.380726665683556,-0.055872730593168,NA,NA,26,6,28,0,30,14
2026-06-28T08:00:00Z,2026-06-28,BioR1171_LB,-3.30918718507753,-0.198901546403375,NA,NA,26,6,28,1,0,14
2026-06-28T08:30:00Z,2026-06-28,BioR1171_LB,-1.08675885590337,-0.15114391381994,NA,NA,26,6,28,1,30,14
2026-06-28T09:00:00Z,2026-06-28,BioR1171_LB,-2.11315134812367,-0.683630938945864,NA,NA,26,6,28,2,0,14
2026-06-28T09:30:00Z,2026-06-28,BioR1171_LB,-2.46431338985032,-0.353504431314592,NA,NA,26,6,28,2,30,14
2026-06-28T10:00:00Z,2026-06-28,BioR1171_LB,-1.40451088858299,-0.52743284978965,NA,NA,26,6,28,3,0,14
2026-06-28T10:30:00Z,2026-06-28,BioR1171_LB,-1.04581922597396,-0.895448417733583,NA,NA,26,6,28,3,30,14
2026-06-28T11:00:00Z,2026-06-28,BioR1171_LB,-0.159424539383778,-0.537214954632542,NA,NA,26,6,28,4,0,14
2026-06-28T11:30:00Z,2026-06-28,BioR1171_LB,0.498415754978152,-0.331516827997673,NA,NA,26,6,28,4,30,14
2026-06-28T12:00:00Z,2026-06-28,BioR1171_LB,1.46654628676118,-0.424161718615014,NA,NA,26,6,28,5,0,14
2026-06-28T12:30:00Z,2026-06-28,BioR1171_LB,1.27321905701148,-0.503733432136978,NA,NA,26,6,28,5,30,14
2026-06-28T13:00:00Z,2026-06-28,BioR1171_LB,1.37320476475283,0.0416291074183169,NA,NA,26,6,28,6,0,14
2026-06-28T13:30:00Z,2026-06-28,BioR1171_LB,2.75622981527403,0.185218367366827,NA,NA,26,6,28,6,30,14
2026-06-28T14:00:00Z,2026-06-28,BioR1171_LB,3.38739424546463,0.591294311125797,NA,NA,26,6,28,7,0,14
2026-06-28T14:30:00Z,2026-06-28,BioR1171_LB,4.32244338934,1.42301372575154,NA,NA,26,6,28,7,30,14
2026-06-28T15:00:00Z,2026-06-28,BioR1171_LB,3.88568478787902,1.17998841390684,NA,NA,26,6,28,8,0,14
2026-06-28T15:30:00Z,2026-06-28,BioR1171_LB,3.10777391450806,1.25902007838051,NA,NA,26,6,28,8,30,14
2026-06-28T16:00:00Z,2026-06-28,BioR1171_LB,2.77450200156293,0.965709500152307,NA,NA,26,6,28,9,0,14
2026-06-28T16:30:00Z,2026-06-28,BioR1171_LB,5.68727976027807,2.7270378048558,NA,NA,26,6,28,9,30,14
2026-06-28T17:00:00Z,2026-06-28,BioR1171_LB,6.07292032236094,2.85801657449113,NA,NA,26,6,28,10,0,14
2026-06-28T17:30:00Z,2026-06-28,BioR1171_LB,5.80789069506604,2.56604432847113,NA,NA,26,6,28,10,30,14
2026-06-28T18:00:00Z,2026-06-28,BioR1171_LB,6.5025732740249,3.48919388862871,NA,NA,26,6,28,11,0,14
2026-06-28T18:30:00Z,2026-06-28,BioR1171_LB,7.37306014805287,2.82422063708632,NA,NA,26,6,28,11,30,14
2026-06-28T19:00:00Z,2026-06-28,BioR1171_LB,9.56186508995557,4.58730281803417,NA,NA,26,6,28,12,0,14
2026-06-28T19:30:00Z,2026-06-28,BioR1171_LB,11.1572631416124,4.74713855227379,NA,NA,26,6,28,12,30,14
2026-06-28T20:00:00Z,2026-06-28,BioR1171_LB,13.6494809923052,4.76169039889243,NA,NA,26,6,28,13,0,14
2026-06-28T20:30:00Z,2026-06-28,BioR1171_LB,15.9789473166283,5.39704049774766,NA,NA,26,6,28,13,30,14
2026-06-28T21:00:00Z,2026-06-28,BioR1171_LB,16.2947113007503,4.97045020151059,NA,NA,26,6,28,14,0,14
2026-06-28T21:30:00Z,2026-06-28,BioR1171_LB,11.216756381702,4.4957684098787,NA,NA,26,6,28,14,30,14
2026-06-28T22:00:00Z,2026-06-28,BioR1171_LB,11.1190753203377,4.91861519768814,NA,NA,26,6,28,15,0,14
2026-06-28T22:30:00Z,2026-06-28,BioR1171_LB,8.33237076002943,2.68623269508367,NA,NA,26,6,28,15,30,14
2026-06-28T23:00:00Z,2026-06-28,BioR1171_LB,7.53662235918064,2.74518924905109,NA,NA,26,6,28,16,0,14
2026-06-28T23:30:00Z,2026-06-28,BioR1171_LB,7.60062413357019,2.95572114452362,NA,NA,26,6,28,16,30,14
2026-06-29T00:00:00Z,2026-06-28,BioR1171_LB,7.20644595005228,2.33270171173209,NA,NA,26,6,28,17,0,14
2026-06-29T00:30:00Z,2026-06-28,BioR1171_LB,4.79476546904758,1.60742405649704,NA,NA,26,6,28,17,30,14
2026-06-29T01:00:00Z,2026-06-28,BioR1171_LB,4.22847467074818,2.13612612355496,NA,NA,26,6,28,18,0,14
2026-06-29T01:30:00Z,2026-06-28,BioR1171_LB,3.29354621294521,0.270485339291087,NA,NA,26,6,28,18,30,14
2026-06-29T02:00:00Z,2026-06-28,BioR1171_LB,1.58997820834879,0.976245615423497,NA,NA,26,6,28,19,0,14
2026-06-29T02:30:00Z,2026-06-28,BioR1171_LB,2.92009445427164,0.657810638043077,NA,NA,26,6,28,19,30,14
2026-06-29T03:00:00Z,2026-06-28,BioR1171_LB,1.10608084103118,0.574031157800147,NA,NA,26,6,28,20,0,14
2026-06-29T03:30:00Z,2026-06-28,BioR1171_LB,2.79094646887681,-0.320911034241001,NA,NA,26,6,28,20,30,14
2026-06-29T04:00:00Z,2026-06-28,BioR1171_LB,1.39736074567213,-0.520135440444254,NA,NA,26,6,28,21,0,14
2026-06-29T04:30:00Z,2026-06-28,BioR1171_LB,1.85214132204551,1.27746753244626,NA,NA,26,6,28,21,30,14
2026-06-29T05:00:00Z,2026-06-28,BioR1171_LB,2.06023926226288,1.20676866798697,NA,NA,26,6,28,22,0,14
2026-06-29T05:30:00Z,2026-06-28,BioR1171_LB,1.61752097155895,0.443176945193337,NA,NA,26,6,28,22,30,14
2026-06-29T06:00:00Z,2026-06-28,BioR1171_LB,2.1687892850963,-0.328150402337096,NA,NA,26,6,28,23,0,14
2026-06-29T06:30:00Z,2026-06-28,BioR1171_LB,1.32297675924507,0.0353520398021571,NA,NA,26,6,28,23,30,14
2026-06-29T07:00:00Z,2026-06-29,BioR1171_LB,2.13494804159227,0.249327155121567,NA,NA,26,6,29,0,0,14
2026-06-29T07:30:00Z,2026-06-29,BioR1171_LB,2.45458235074879,0.049919351464817,NA,NA,26,6,29,0,30,14
2026-06-29T08:00:00Z,2026-06-29,BioR1171_LB,3.37250149002713,-0.0305719759427699,NA,NA,26,6,29,1,0,14
2026-06-29T08:30:00Z,2026-06-29,BioR1171_LB,3.29437324116093,-0.303764493752646,NA,NA,26,6,29,1,30,14
2026-06-29T09:00:00Z,2026-06-29,BioR1171_LB,2.61842036708886,0.525999551540817,NA,NA,26,6,29,2,0,14
2026-06-29T09:30:00Z,2026-06-29,BioR1171_LB,3.7218522340326,-0.163966902553706,NA,NA,26,6,29,2,30,14
2026-06-29T10:00:00Z,2026-06-29,BioR1171_LB,2.54795763681507,0.733658103570867,NA,NA,26,6,29,3,0,14
2026-06-29T10:30:00Z,2026-06-29,BioR1171_LB,2.88623104828126,0.719146651728137,NA,NA,26,6,29,3,30,14
2026-06-29T11:00:00Z,2026-06-29,BioR1171_LB,3.65644985296586,-0.153876907084329,NA,NA,26,6,29,4,0,14
2026-06-29T11:30:00Z,2026-06-29,BioR1171_LB,3.75009262905566,0.606173310563957,NA,NA,26,6,29,4,30,14
2026-06-29T12:00:00Z,2026-06-29,BioR1171_LB,2.49050068837903,0.972072199379917,NA,NA,26,6,29,5,0,14
2026-06-29T12:30:00Z,2026-06-29,BioR1171_LB,3.91284735103201,0.944109431298937,NA,NA,26,6,29,5,30,14
2026-06-29T13:00:00Z,2026-06-29,BioR1171_LB,3.75046488455748,0.462506304445577,NA,NA,26,6,29,6,0,14
2026-06-29T13:30:00Z,2026-06-29,BioR1171_LB,4.37496973876089,0.898910882619947,NA,NA,26,6,29,6,30,14
2026-06-29T14:00:00Z,2026-06-29,BioR1171_LB,6.46910888555538,1.21430178111101,NA,NA,26,6,29,7,0,14
2026-06-29T14:30:00Z,2026-06-29,BioR1171_LB,7.20251310976612,1.20692346782909,NA,NA,26,6,29,7,30,14
2026-06-29T15:00:00Z,2026-06-29,BioR1171_LB,6.65636430329906,1.0988692241826,NA,NA,26,6,29,8,0,14
2026-06-29T15:30:00Z,2026-06-29,BioR1171_LB,5.64098413506198,2.32531451658185,NA,NA,26,6,29,8,30,14
2026-06-29T16:00:00Z,2026-06-29,BioR1171_LB,5.60660956396102,1.95528502418636,NA,NA,26,6,29,9,0,14
2026-06-29T16:30:00Z,2026-06-29,BioR1171_LB,7.4006653644095,2.87255287473395,NA,NA,26,6,29,9,30,14
2026-06-29T17:00:00Z,2026-06-29,BioR1171_LB,8.86835256188757,3.52611360993781,NA,NA,26,6,29,10,0,14
2026-06-29T17:30:00Z,2026-06-29,BioR1171_LB,7.95965819722465,3.88720420652049,NA,NA,26,6,29,10,30,14
2026-06-29T18:00:00Z,2026-06-29,BioR1171_LB,8.27444931259384,3.71966104779956,NA,NA,26,6,29,11,0,14
2026-06-29T18:30:00Z,2026-06-29,BioR1171_LB,9.66717320449637,4.54934626330355,NA,NA,26,6,29,11,30,14
2026-06-29T19:00:00Z,2026-06-29,BioR1171_LB,11.4717507107817,3.92084782220749,NA,NA,26,6,29,12,0,14
2026-06-29T19:30:00Z,2026-06-29,BioR1171_LB,12.5404976578274,4.43204457534156,NA,NA,26,6,29,12,30,14
2026-06-29T20:00:00Z,2026-06-29,BioR1171_LB,14.8398664446647,5.26082865595119,NA,NA,26,6,29,13,0,14
2026-06-29T20:30:00Z,2026-06-29,BioR1171_LB,16.3325614551529,5.59850555631172,NA,NA,26,6,29,13,30,14
2026-06-29T21:00:00Z,2026-06-29,BioR1171_LB,15.2577450229443,4.86778448542918,NA,NA,26,6,29,14,0,14
2026-06-29T21:30:00Z,2026-06-29,BioR1171_LB,13.0921840954056,5.16022239289747,NA,NA,26,6,29,14,30,14
2026-06-29T22:00:00Z,2026-06-29,BioR1171_LB,10.813663705319,4.54349788124493,NA,NA,26,6,29,15,0,14
2026-06-29T22:30:00Z,2026-06-29,BioR1171_LB,8.2311345308072,2.9616085312479,NA,NA,26,6,29,15,30,14
2026-06-29T23:00:00Z,2026-06-29,BioR1171_LB,8.95277780214577,3.54125021637828,NA,NA,26,6,29,16,0,14
2026-06-29T23:30:00Z,2026-06-29,BioR1171_LB,7.94095203751163,2.72388025139835,NA,NA,26,6,29,16,30,14
2026-06-30T00:00:00Z,2026-06-29,BioR1171_LB,6.91979531606329,2.27869180696984,NA,NA,26,6,29,17,0,14
2026-06-30T00:30:00Z,2026-06-29,BioR1171_LB,4.17884958570813,0.777013518246477,NA,NA,26,6,29,17,30,14
2026-06-30T01:00:00Z,2026-06-29,BioR1171_LB,3.44427567541748,1.54513077841791,NA,NA,26,6,29,18,0,14
2026-06-30T01:30:00Z,2026-06-29,BioR1171_LB,3.15634203711253,1.37676775432725,NA,NA,26,6,29,18,30,14
2026-06-30T02:00:00Z,2026-06-29,BioR1171_LB,2.23128781773099,0.868910630250287,NA,NA,26,6,29,19,0,14
2026-06-30T02:30:00Z,2026-06-29,BioR1171_LB,3.41817515762547,0.642421965904217,NA,NA,26,6,29,19,30,14
2026-06-30T03:00:00Z,2026-06-29,BioR1171_LB,2.22470115460665,-0.139512720908399,NA,NA,26,6,29,20,0,14
2026-06-30T03:30:00Z,2026-06-29,BioR1171_LB,1.36828092583802,0.283148885905647,NA,NA,26,6,29,20,30,14
2026-06-30T04:00:00Z,2026-06-29,BioR1171_LB,1.38868180089417,0.560511993986967,NA,NA,26,6,29,21,0,14
2026-06-30T04:30:00Z,2026-06-29,BioR1171_LB,1.45425249417508,-0.384939019921239,NA,NA,26,6,29,21,30,14
2026-06-30T05:00:00Z,2026-06-29,BioR1171_LB,2.81262755565446,0.860632345326457,NA,NA,26,6,29,22,0,14
2026-06-30T05:30:00Z,2026-06-29,BioR1171_LB,2.83258236275594,0.0400479823373071,NA,NA,26,6,29,22,30,14
2026-06-30T06:00:00Z,2026-06-29,BioR1171_LB,1.26737358708379,0.00774430107244706,NA,NA,26,6,29,23,0,14
2026-06-30T06:30:00Z,2026-06-29,BioR1171_LB,1.94657538468375,0.406248500441757,NA,NA,26,6,29,23,30,14
2026-06-30T07:00:00Z,2026-06-30,BioR1171_LB,1.55746989601412,0.231183200442177,NA,NA,26,6,30,0,0,14
2026-06-30T07:30:00Z,2026-06-30,BioR1171_LB,-0.597791199994837,-0.882640118083672,NA,NA,26,6,30,0,30,14
2026-06-30T08:00:00Z,2026-06-30,BioR1171_LB,-0.348441889397455,-0.508000930133054,NA,NA,26,6,30,1,0,14
2026-06-30T08:30:00Z,2026-06-30,BioR1171_LB,-0.958091708034913,-0.685873062456037,NA,NA,26,6,30,1,30,14
2026-06-30T09:00:00Z,2026-06-30,BioR1171_LB,-0.854684468006409,-0.681600327116733,NA,NA,26,6,30,2,0,14
2026-06-30T09:30:00Z,2026-06-30,BioR1171_LB,0.434489382480952,-0.6881111416909,NA,NA,26,6,30,2,30,14
2026-06-30T10:00:00Z,2026-06-30,BioR1171_LB,0.349381639845602,-0.74824349751350006,NA,NA,26,6,30,3,0,14
2026-06-30T10:30:00Z,2026-06-30,BioR1171_LB,0.195751421218822,-0.639136587046268,NA,-29.3885586592004,26,6,30,3,30,14
2026-06-30T11:00:00Z,2026-06-30,BioR1171_LB,0.114272109194722,0.0305277219757171,NA,NA,26,6,30,4,0,14
2026-06-30T11:30:00Z,2026-06-30,BioR1171_LB,0.0782384645533818,-0.476135325500761,NA,NA,26,6,30,4,30,14
2026-06-30T12:00:00Z,2026-06-30,BioR1171_LB,0.639987754052852,0.485044887341427,NA,NA,26,6,30,5,0,14
2026-06-30T12:30:00Z,2026-06-30,BioR1171_LB,1.63512885943276,0.0421291179844371,NA,NA,26,6,30,5,30,14
2026-06-30T13:00:00Z,2026-06-30,BioR1171_LB,1.30674161027444,0.120136693825017,NA,NA,26,6,30,6,0,14
2026-06-30T13:30:00Z,2026-06-30,BioR1171_LB,2.7463308943048,0.0876319872489469,NA,NA,26,6,30,6,30,14
2026-06-30T14:00:00Z,2026-06-30,BioR1171_LB,3.4384700778882,0.515267335006247,NA,NA,26,6,30,7,0,14
2026-06-30T14:30:00Z,2026-06-30,BioR1171_LB,3.8235895711373,1.02682927283443,NA,NA,26,6,30,7,30,14
2026-06-30T15:00:00Z,2026-06-30,BioR1171_LB,5.01764174205394,0.430693665568537,NA,NA,26,6,30,8,0,14
2026-06-30T15:30:00Z,2026-06-30,BioR1171_LB,2.64231113870071,0.756853157410657,NA,NA,26,6,30,8,30,14
2026-06-30T16:00:00Z,2026-06-30,BioR1171_LB,1.67424731695872,1.65371316964943,NA,NA,26,6,30,9,0,14
2026-06-30T16:30:00Z,2026-06-30,BioR1171_LB,5.05453514874424,2.19931767700333,NA,NA,26,6,30,9,30,14
2026-06-30T17:00:00Z,2026-06-30,BioR1171_LB,4.9909757061258,2.39146646945753,NA,NA,26,6,30,10,0,14
2026-06-30T17:30:00Z,2026-06-30,BioR1171_LB,6.25082412737731,3.2351904294355,NA,-10.5365408260704,26,6,30,10,30,14
2026-06-30T18:00:00Z,2026-06-30,BioR1171_LB,5.65079235962557,2.32755082321223,NA,NA,26,6,30,11,0,14
2026-06-30T18:30:00Z,2026-06-30,BioR1171_LB,7.90946140301461,3.4851151133643,NA,NA,26,6,30,11,30,14
