date,datetime,daily_max,daily_min,amplitude,twd,twd_norm,twd_min,instance,Temperature,Humidity,VPD,Tree_ID,minute,hour,displacement.um.fixed,second,twd_pd
2026-07-05,2026-07-06T04:30:00Z,2391.1132815,2200.1953127,190.91796879999993,222.16796879999993,0.2810376774820232,0.16429894987559115,10,28.12000084,83.36000061,0.633326888,BioR1170,31,21,2298.8281252,0,0.1645048383050395
2026-07-05,2026-07-06T04:45:00Z,2391.1132815,2200.1953127,190.91796879999993,215.33203129999993,0.27239036433067626,0.16429894987559115,10,27.89999962,83.22000122,0.63052737700000006,BioR1170,46,21,2305.6640627,0,0.1645048383050395
2026-07-05,2026-07-06T05:00:00Z,2391.1132815,2200.1953127,190.91796879999993,209.47265629999993,0.2649783816295218,0.16429894987559115,10,27.64999962,83.73999786,0.602143943,BioR1170,2,22,2311.5234377,0,0.1645048383050395
2026-07-05,2026-07-06T02:00:00Z,2391.1132815,2200.1953127,190.91796879999993,292.9687500499999,0.37059913512097326,0.16429894987559115,10,31.36000061,90.73999786,0.424572676,BioR1170,0,19,2228.02734395,0,0.1645048383050395
2026-07-05,2026-07-06T02:15:00Z,2391.1132815,2200.1953127,190.91796879999993,285.6445312999999,0.3613341567445301,0.16429894987559115,10,31,88.95999908,0.495931,BioR1170,15,19,2235.3515627,0,0.1645048383050395
2026-07-05,2026-07-06T02:30:00Z,2391.1132815,2200.1953127,190.91796879999993,277.3437500499999,0.3508338479178946,0.16429894987559115,10,30.64999962,88.62999725,0.500665903,BioR1170,30,19,2243.65234395,0,0.1645048383050395
2026-07-05,2026-07-06T02:45:00Z,2391.1132815,2200.1953127,190.91796879999993,269.0429687999999,0.3403335390912591,0.16429894987559115,10,30.27000046,84.52999878,0.666568518,BioR1170,46,19,2251.9531252,0,0.1645048383050395
2026-07-05,2026-07-06T03:00:00Z,2391.1132815,2200.1953127,190.91796879999993,261.7187500499999,0.33106856071481594,0.16429894987559115,10,29.89999962,84.30000305,0.662282586,BioR1170,1,20,2259.27734395,0,0.1645048383050395
2026-07-05,2026-07-06T05:15:00Z,2391.1132815,2200.1953127,190.91796879999993,203.61328129999993,0.2575663989283673,0.16429894987559115,10,27.59000015,84.33000183,0.57826519,BioR1170,17,22,2317.3828127,0,0.1645048383050395
2026-07-05,2026-07-06T05:30:00Z,2391.1132815,2200.1953127,190.91796879999993,198.2421875,0.2507720813890602,0.16429894987559115,10,27.57999992,84.36000061,0.576821089,BioR1170,32,22,2322.7539065,0,0.1645048383050395
