"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"13976",13937,26,6,30,17,0,14,40.9354354354354,26.9914914914915,NA,67.1891891891892,68.9229229229229,42.9274274274274,NA,NA,0.358683143618931,0.467042030301565,0.678662478573139,0.542360859915125,0.774943559155988,2.49065590824082,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 17:00:00
"13977",14165,26,6,30,17,30,14,37.9474474474475,28.1866866866867,NA,82.945945945946,67.7277277277277,42.9274274274274,NA,NA,0.333352598001907,0.434533340764307,0.298704294317779,0.507807105681713,0.746601819086579,1.97234959473963,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 17:30:00
"13978",14393,26,6,30,18,0,14,39.4414414414414,27.1906906906907,NA,NA,61.950950950951,42.9274274274274,NA,NA,0.309674871589748,0.422581684572033,-0.0564616018646005,0.478083474077763,0.734068529537775,1.52649512068038,NA,-0.340261577946824,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 18:00:00
"13979",14621,26,6,30,18,30,14,39.7402402402402,25.9954954954955,NA,NA,64.9389389389389,42.4294294294294,NA,NA,0.301757825930244,0.41728785951165,-0.175217286757171,0.45060448176917,0.715518027566287,1.11431023605149,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 18:30:00
"13980",14849,26,6,30,19,0,14,40.4374374374374,24.4019019019019,NA,NA,64.4409409409409,41.9314314314314,NA,NA,0.317205186185887,0.419429797894277,0.0564931170774692,0.432259884276022,0.697203981255569,0.839141273654269,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 19:00:00
"13981",15077,26,6,30,19,30,14,36.4534534534535,23.9039039039039,NA,36.4534534534535,61.452952952953,44.4214214214214,NA,NA,0.291898038647553,0.402431519649564,-0.323114095997541,0.409853689086962,0.667299907503875,0.503048345818368,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 19:30:00
"13982",15305,26,6,30,20,0,14,40.4374374374374,26.4934934934935,NA,28.4854854854855,58.464964964965,43.4254254254254,NA,NA,0.297678507858613,0.410775795045397,-0.236407057831641,0.39640201817756,0.674825559663149,0.301273282177339,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 20:00:00
"13983",15533,26,6,30,20,30,14,37.9474474474475,25.9954954954955,NA,50.1981981981982,57.966966966967,50.1981981981982,NA,NA,0.294112279838243,0.406428870711673,-0.289900478137191,0.403614457575556,0.67435221978421,0.409459873147279,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 20:30:00
"13984",15761,26,6,30,21,0,14,37.9474474474475,26.9914914914915,29.487987987988,0.896396396396396,57.468968968969,44.4214214214214,NA,NA,0.295315945864037,0.408272059571242,-0.271845487750271,0.402317531921735,0.677799252242541,0.390005988339968,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 21:00:00
"13985",15989,26,6,30,21,30,14,38.4454454454454,24.8998998998999,NA,NA,57.966966966967,42.9274274274274,NA,NA,0.295392937119322,0.407733394112443,-0.270690618921001,0.399255572269437,0.675391314586025,0.344076593555498,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 21:30:00
"13986",16217,26,6,30,22,0,14,42.4294294294294,24.4019019019019,14.472972972973,NA,61.6521521521522,40.9354354354354,NA,NA,0.308339699845655,0.42404329120932,-0.0764891780260104,0.402983368242116,0.6845006351706,0.399993533145668,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 22:00:00
"13987",16445,26,6,30,22,30,14,39.2422422422422,25.9954954954955,43.4099099099099,NA,60.456956956957,45.4174174174174,NA,NA,0.319454563621888,0.431571690473858,0.0902337786174892,0.403507358267779,0.678975696454683,0.407853383530619,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 22:30:00
"13988",16673,26,6,30,23,0,14,39.9394394394394,24.9994994994995,34.9864864864865,NA,60.456956956957,48.2062062062062,NA,NA,0.31526181021234,0.421486234505999,0.027342477474269,0.39982402890041,0.672564739265586,0.352603443020079,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 23:00:00
"13989",16901,26,6,30,23,30,14,36.9514514514515,26.9914914914915,49.9964964964965,NA,68.2257257257257,48.9034034034034,NA,NA,0.302412411615243,0.409920098590492,-0.165398501482181,0.405255130167528,0.675635912730416,0.434069962026859,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-06-30 23:30:00
"13990",17129,26,7,1,0,0,14,36.4534534534535,26.9914914914915,12.9864864864865,NA,67.7277277277277,47.9074074074074,NA,NA,0.31073190725591,0.421970616681077,-0.0406060668721704,0.4016663728902,0.675085915751767,0.380238602866939,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01
"13991",17357,26,7,1,0,30,14,41.4334334334334,27.4894894894895,NA,NA,58.962962962963,45.9154154154154,NA,NA,0.310701445627507,0.431776719518106,-0.0410629912982312,0.398974771137938,0.665318150909732,0.339864576583008,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 00:30:00
"13992",17585,26,7,1,1,0,14,38.4454454454454,25.9954954954955,4.45095095095095,NA,60.954954954955,46.4134134134134,NA,NA,0.309496950748451,0.42759629136142,-0.059130414484061,0.399839402596435,0.670899175449367,0.352834048460458,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 01:00:00
"13993",17813,26,7,1,1,30,14,38.4454454454454,25.9954954954955,NA,NA,59.460960960961,47.9074074074074,NA,NA,0.308889954623997,0.431491269633846,-0.0682353563508711,0.39650704500992,0.660772968782684,0.302848684662739,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 01:30:00
"13994",18041,26,7,1,2,0,14,37.4494494494495,24.9994994994995,71.454954954955,NA,56.472972972973,49.4014014014014,NA,NA,0.321757094958406,0.428381726751999,0.12477174866526,0.396749702490306,0.661206501209167,0.306488546868529,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 02:00:00
"13995",18269,26,7,1,2,30,14,37.4494494494495,26.9914914914915,NA,17.4414414414414,60.456956956957,43.9234234234234,NA,NA,0.314523371506859,0.425507392837455,0.0162658968920493,0.398498066421593,0.675601713649638,0.332714005837829,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 02:30:00
"13996",18497,26,7,1,3,0,14,37.4494494494495,28.4854854854855,25.472972972973,NA,58.962962962963,49.8993993993994,NA,NA,0.308119676034659,0.423961202175663,-0.079789535190951,0.397752005170541,0.665087643569987,0.321523087072059,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 03:00:00
"13997",18725,26,7,1,3,30,14,36.4534534534535,26.4934934934935,NA,NA,57.966966966967,43.4254254254254,NA,NA,0.303137421617858,0.416367240073742,-0.154523351442971,0.393938966588378,0.65859984261706,0.264327508339608,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 03:30:00
"13998",18953,26,7,1,4,0,14,41.4334334334334,24.8998998998999,NA,74.7992992992993,61.452952952953,44.9194194194194,NA,NA,0.322985015855374,0.435275487804917,0.143190562119779,0.396213113917689,0.667655927080473,0.298439718279269,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 04:00:00
"13999",19181,26,7,1,4,30,14,38.4454454454454,25.4974974974975,44.3963963963964,NA,64.4409409409409,42.9274274274274,NA,NA,0.31019717437203,0.416036230617399,-0.0486270601303804,0.39393744077806,0.67042117532842,0.264304621184839,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 04:30:00
"14000",19409,26,7,1,5,0,14,38.9434434434434,27.4894894894895,NA,0.396396396396396,60.456956956957,45.9154154154154,NA,NA,0.319566619038941,0.434580279764955,0.0919146098732888,0.39433026233831,0.65724488457762,0.270196944588589,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 05:00:00
"14001",19637,26,7,1,5,30,14,41.7322322322322,28.1866866866867,50.3973973973974,7.92792792792793,59.460960960961,41.9314314314314,NA,NA,0.309430735034973,0.425508122036651,-0.0601236501862408,0.396309078439366,0.673479574010422,0.299879186104419,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 05:30:00
"14002",19865,26,7,1,6,0,14,39.4414414414414,26.9914914914915,NA,NA,61.452952952953,42.9274274274274,NA,NA,0.344758774447558,0.460105528038871,0.46979694100254,0.455421347453173,0.718471773702373,1.18656322131154,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 06:00:00
"14003",20093,26,7,1,6,30,14,42.9274274274274,26.9914914914915,50.9369369369369,NA,56.472972972973,42.4294294294294,NA,NA,0.405986843587162,0.508396595700577,1.3882179780966,0.533193755932564,0.769340628064294,2.3531493485024,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 06:30:00
"14004",20321,26,7,1,7,0,14,40.9354354354354,27.4894894894895,58.4684684684685,17.4414414414414,59.460960960961,42.9274274274274,NA,NA,0.417207630534632,0.521737234319826,1.55652978230865,0.558344599738611,0.785989071517433,2.7304120055931,NA,NA,NA,NA,NA,NA,0,"R1192B",NA,2026-07-01 07:00:00
