dt,Date,time,instrument,individual,canopy,period,condition,gsw_m,gsw_sd,gbw_m,gtw,E_apparent_m,VPcham_m,VPref_m,VPleaf_m,VPDleaf_m,Fs_m,Fm'_m,Fm'_sd,rh_s_m,rh_r_m,Tleaf_m,flow_m,flow_s_m
2026-06-30T19:00:00Z,2026-06-30,12:00:00,PSA-00618,2,Lower,midday,predrought,-0.07023166666666666,0.11489836389754787,2.88116,-0.075227,-0.342704,3.6466600000000002,3.655294,4.053988,0.40732766666666664,56.82039133333333,213.02301033333333,21.370270135192726,94.94666666666667,95.16666666666667,29.136666666666667,151.93333333333334,150.66666666666669
2026-07-02T19:00:00Z,2026-07-02,12:00:00,PSA-00618,2,Lower,midday,drought,-0.03570466666666667,0.010815065156222284,2.920103666666667,-0.036174,-0.35012,3.345936,3.354349666666667,4.158560333333333,0.8126243333333334,116.98544066666668,503.133128,21.762333299860238,88.17333333333333,88.39666666666668,29.576666666666668,156.5,155.33333333333334
2026-07-03T19:00:00Z,2026-07-03,12:00:00,PSA-00618,2,Lower,midday,drought,-0.02925466666666667,4.925620096326269e-4,2.7864886666666666,-0.029565333333333332,-0.8888423333333334,3.3702573333333334,3.3938853333333334,5.895307666666667,2.525050333333333,117.89679466666666,510.56630433333333,58.118161013695406,94.36333333333333,95.02333333333333,35.77,141.76666666666668,140.93333333333334
2026-07-07T19:00:00Z,2026-07-07,12:00:00,PSA-00618,2,Lower,midday,drought,-0.07927433333333334,0.006120094797740746,2.9192983333333333,-0.08149633333333334,-0.5640753333333334,3.6464303333333334,3.6599743333333334,4.232314333333333,0.5858833333333333,67.733167,320.713613,28.587005241847397,93.34,93.68666666666667,29.883333333333333,156.36666666666667,155
2026-07-08T19:00:00Z,2026-07-08,12:00:00,PSA-00618,2,Lower,midday,drought,-0.10528333333333334,0.005638048362095995,2.783528,-0.10942933333333334,-1.0209926666666667,4.036241333333334,4.063232333333334,4.823685,0.7874443333333334,69.43798233333334,290.6484223333333,74.15311650643113,93.98666666666666,94.61666666666667,32.18,141.5,140.66666666666666
2026-07-09T19:00:00Z,2026-07-09,12:00:00,PSA-00618,2,Lower,midday,drought,-0.11796166666666667,0.006790134412022592,2.9192786666666666,-0.12294033333333333,-1.0732413333333333,3.816921333333333,3.842601333333333,4.551458666666667,0.7345373333333333,54.77678933333333,264.9749806666667,15.104036036845459,93.74333333333334,94.37333333333333,31.153333333333332,156.4,154.8
2026-07-13T19:00:00Z,2026-07-13,12:00:00,PSA-00618,2,Lower,midday,drought,-0.19682233333333332,0.02761297588695093,2.9197606666666664,-0.21126366666666666,-1.051652,3.6107050000000003,3.635975666666667,4.033512333333333,0.42280766666666664,108.995796,447.3810626666667,65.49535787911724,94.67666666666666,95.33666666666667,29.05,156.46666666666667,155.1
2026-07-14T19:00:00Z,2026-07-14,12:00:00,PSA-00618,2,Lower,midday,drought,-0.18729033333333334,0.00979394610631146,2.9199326666666665,-0.20015266666666667,-0.9823093333333334,3.917312,3.9408433333333335,4.333955666666666,0.4166433333333333,70.27995566666667,322.89042166666667,23.176410798344577,95.45333333333333,96.03,30.293333333333333,156.46666666666667,154.83333333333334
2026-07-15T19:00:00Z,2026-07-15,12:00:00,PSA-00618,2,Lower,midday,drought,-0.22528866666666666,0.032199815299677324,2.919661,-0.24442933333333333,-0.9400423333333333,3.278062,3.3007113333333336,3.605806,0.327744,143.37611133333334,447.61668933333334,17.488218887395675,94.50333333333333,95.15666666666667,27.13,156.46666666666667,155.26666666666668
2026-07-16T19:00:00Z,2026-07-16,12:00:00,PSA-00618,2,Lower,midday,recovery,-0.05025533333333333,0.014301298903712671,2.9194843333333336,-0.051185,-0.36034333333333335,3.813951,3.82258,4.417537333333334,0.603586,104.51734166666667,460.61855066666664,19.768550275529076,84.14333333333333,84.33666666666666,30.626666666666665,156.43333333333334,154.43333333333334
2026-06-22T15:00:00Z,2026-06-22,08:00:00,PSA-00618,2,Lower,morning,predrought,-0.0019283333333333333,0.019238003257441592,2.920123,-0.002014666666666667,-0.016450666666666662,2.4001703333333335,2.4005696666666667,3.0656416666666666,0.6654713333333334,116.50538366666667,517.5634866666667,20.22622788981302,79.93666666666667,79.95333333333333,24.386666666666667,156.53333333333333,155.33333333333334
2026-06-24T15:00:00Z,2026-06-24,08:00:00,PSA-00618,2,Lower,morning,predrought,0.034793000000000004,0.0166591736889919,2.9191673333333332,0.03432166666666667,0.28305566666666665,3.219234,3.212399,3.9214043333333333,0.70217,138.43345366666665,492.09789033333334,52.32226986198306,85.34,85.16333333333334,28.563333333333333,156.4,154.83333333333334
2026-06-30T15:00:00Z,2026-06-30,08:00:00,PSA-00618,2,Lower,morning,predrought,-0.2502243333333333,0.03009515034575061,2.9205693333333334,-0.27394,-1.0532030000000001,3.201327666666667,3.2266193333333333,3.5274513333333335,0.326124,164.457438,563.646505,5.761282650066377,93.00666666666666,93.74,26.75,156.56666666666666,155.20000000000002
2026-07-01T15:00:00Z,2026-07-01,08:00:00,PSA-00618,2,Lower,morning,drought,-0.006409,0.0030969680334159084,2.9200743333333334,-0.006425333333333333,-0.054362,2.601384,2.6026993333333333,3.3252873333333333,0.7239033333333333,148.86796333333334,581.4643556666666,1.5738716125816445,79.04,79.08333333333333,25.753333333333334,156.5,155.2
2026-07-02T15:00:00Z,2026-07-02,08:00:00,PSA-00618,2,Lower,morning,drought,-0.0037013333333333334,0.0039477620664540225,2.919001,-0.0037096666666666667,-0.03229933333333333,2.786186333333333,2.786968,3.5322256666666667,0.7460393333333334,113.20328533333333,515.5664573333333,21.31833453896317,82.86666666666666,82.89,26.776666666666667,156.36666666666667,155.4
2026-07-03T15:00:00Z,2026-07-03,08:00:00,PSA-00618,2,Lower,morning,drought,-0.022680666666666665,0.014190992225117076,2.9188913333333333,-0.022905333333333333,-0.16151366666666667,2.5231073333333334,2.5270366666666666,3.1227456666666664,0.599638,113.03198233333333,514.9028726666667,16.812434625128677,86.45666666666666,86.59,24.69666666666667,156.36666666666667,155.66666666666666
2026-07-07T15:00:00Z,2026-07-07,08:00:00,PSA-00618,2,Lower,morning,drought,-0.012807333333333334,0.010837720347625387,1.943312,-0.012933666666666666,-0.11529633333333333,3.095563,3.10088,3.8703973333333335,0.7748343333333333,155.27045466666667,535.628062,41.49363579120833,88.52666666666667,88.67666666666666,28.336666666666666,82,81.33333333333333
2026-07-08T15:00:00Z,2026-07-08,08:00:00,PSA-00618,2,Lower,morning,drought,-0.015432333333333333,0.0031600604952015288,2.3981483333333333,-0.015535333333333333,-0.12182533333333333,3.2820723333333333,3.2862526666666665,3.9489873333333336,0.6669153333333333,109.14397433333333,519.525279,18.22252052930965,87.75,87.85666666666667,28.683333333333334,110,109.7
2026-07-09T15:00:00Z,2026-07-09,08:00:00,PSA-00618,2,Lower,morning,drought,-0.019495333333333333,0.012532028779624366,2.5128573333333333,-0.019690666666666665,-0.13880433333333334,3.258272,3.262696666666667,3.859132,0.6008600000000001,104.576828,485.920034,2.6003578711533133,87.84666666666666,87.97,28.29,118.3,117.93333333333334
2026-07-13T15:00:00Z,2026-07-13,08:00:00,PSA-00618,2,Lower,morning,drought,-0.034486333333333334,0.01805571893703857,2.700682,-0.035017,-0.236615,2.956877,2.9635916666666664,3.541199333333333,0.5843226666666667,128.74829866666667,520.4643046666666,32.53911149949861,83.62,83.81,26.816666666666666,133.70000000000002,133.36666666666667
2026-07-14T15:00:00Z,2026-07-14,08:00:00,PSA-00618,2,Lower,morning,drought,-0.02248,0.00989826141299572,2.6937583333333333,-0.022694333333333334,-0.13800666666666667,3.0906616666666666,3.094587333333333,3.615142666666667,0.524481,120.52071133333334,518.6806236666666,32.11238435883818,86.25666666666667,86.36333333333333,27.17,133.06666666666666,132.53333333333333
2026-07-15T15:00:00Z,2026-07-15,08:00:00,PSA-00618,2,Lower,morning,drought,-0.04981766666666666,0.006788785630238542,2.7527036666666667,-0.05074733333333333,-0.30556266666666665,2.7605886666666666,2.7689529999999998,3.275907,0.5153183333333333,109.02583566666667,474.98531099999997,9.097021470486036,86.55666666666667,86.81666666666666,25.5,138.5,137.93333333333334
2026-07-16T15:00:00Z,2026-07-16,08:00:00,PSA-00618,2,Lower,morning,recovery,-0.0071266666666666666,0.015183049671700786,2.485024,-0.00721,-0.03567766666666667,3.2950963333333334,3.2962510000000003,3.704438666666667,0.4093423333333333,118.65806566666667,497.92291266666666,21.38569593514605,87.86333333333333,87.89,27.586666666666666,116.26666666666667,115.9
2026-06-24T13:00:00Z,2026-06-24,06:00:00,PSA-00618,2,Upper,early,predrought,0.05056666666666666,0.023197184405296545,2.9201403333333333,0.04958966666666667,0.305726,2.9966043333333334,2.9892156666666665,3.524865,0.5282600000000001,156.79108666666667,506.723287,59.76802576135976,89.22333333333333,89,26.74,156.53333333333333,155.16666666666666
2026-06-30T13:00:00Z,2026-06-30,06:00:00,PSA-00618,2,Upper,early,predrought,-0.07351966666666668,0.016160997689911766,2.919566,-0.075483,-0.4287946666666667,2.9498830000000003,2.96021,3.4297463333333336,0.47986333333333336,115.324735,494.86506133333336,25.914777257857168,86.98666666666666,87.29333333333334,26.273333333333333,156.43333333333334,155.2
2026-07-01T13:00:00Z,2026-07-01,06:00:00,PSA-00618,2,Upper,early,drought,-0.010529333333333333,0.015355307562316468,2.919377,-0.010622,-0.09813833333333333,2.376457333333333,2.3788376666666666,3.196848333333333,0.820391,153.40280666666666,578.28361,14.45904404830463,72.89666666666666,72.97,25.09,156.4,155.3
2026-07-02T13:00:00Z,2026-07-02,06:00:00,PSA-00618,2,Upper,early,drought,-0.014592333333333334,0.009561499063082804,2.9198203333333335,-0.014687333333333333,-0.15563733333333332,2.655033,2.6587966666666665,3.5866846666666667,0.931652,171.07558433333332,522.180196,18.55038018102885,73.04333333333334,73.14666666666666,27.036666666666665,156.46666666666667,154.96666666666667
2026-07-03T13:00:00Z,2026-07-03,06:00:00,PSA-00618,2,Upper,early,drought,-0.007164666666666666,0.007949522144967792,2.919433,-0.007197333333333333,-0.06619366666666666,2.116870666666667,2.1184863333333332,2.9073256666666665,0.790455,121.641993,503.22138466666667,33.26189320322482,71.46333333333334,71.51333333333334,23.506666666666668,156.43333333333334,155.56666666666666
2026-07-07T13:00:00Z,2026-07-07,06:00:00,PSA-00618,2,Upper,early,drought,0.0018556666666666667,0.010259617942854078,1.467711,0.001806,0.010847000000000002,3.1091233333333332,3.108398,3.7200723333333334,0.6109486666666667,136.52253233333334,489.13778666666667,70.4462441643888,84.35333333333334,84.33333333333333,27.656666666666666,58,57.4
2026-07-08T13:00:00Z,2026-07-08,06:00:00,PSA-00618,2,Upper,early,drought,-0.023014666666666666,0.002861992545995418,2.2864656666666665,-0.023250666666666666,-0.18208566666666667,3.046448,3.0531496666666667,3.712585,0.666137,247.19274433333334,621.5422363333333,40.790724503905096,81.45666666666666,81.63666666666667,27.623333333333335,102.53333333333333,101.9
2026-07-09T13:00:00Z,2026-07-09,06:00:00,PSA-00618,2,Upper,early,drought,0.04812466666666667,0.01757911346835594,2.031971,0.046926,0.334361,3.0954013333333337,3.0809896666666665,3.699746,0.6043446666666666,178.56037866666668,529.728892,91.07509241986087,83.28333333333333,82.89666666666668,27.566666666666666,87.03333333333333,86.06666666666666
2026-07-13T13:00:00Z,2026-07-13,06:00:00,PSA-00618,2,Upper,early,drought,-0.013595666666666667,0.016507395928290244,2.407261666666667,-0.013749,-0.09241333333333333,3.020324,3.023461,3.591967,0.571643,156.55207566666667,509.29390466666666,23.740534058226018,81.75333333333333,81.84,27.06,110.66666666666666,110.23333333333333
2026-07-14T13:00:00Z,2026-07-14,06:00:00,PSA-00618,2,Upper,early,drought,-0.030122333333333334,0.01317535902104126,2.357125,-0.03056266666666667,-0.20478033333333331,3.2402843333333333,3.247478,3.804839,0.564555,179.06594333333334,505.201701,17.401203169110918,83.27333333333333,83.45666666666666,28.046666666666667,107.2,106.56666666666666
2026-07-15T13:00:00Z,2026-07-15,06:00:00,PSA-00618,2,Upper,early,drought,-0.013696333333333333,0.017966376716893512,2.2536703333333334,-0.013879333333333334,-0.09654133333333334,3.253226666666667,3.2568903333333337,3.862476,0.609249,251.49130266666668,594.202169,3.15822733700297,83.02333333333333,83.12,28.303333333333335,100.4,100.06666666666666
