"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"2667",2667,26,5,30,12,30,14,35.9554554554555,28.9834834834835,34.9594594594595,47.4094094094094,98.4044044044044,28.2862862862863,33.1666666666667,28.0870870870871,0.365625466757028,0.29379667345164,3.61781542691221,1.23661516568251,1.02817625772398,18.4692604712038,1.40669575898512,1.05411623682928,23.371278602458,1.25481514659107,0.723918839226692,22.7662680082315,0,"R1171_T",NA,2026-05-30 12:30:00,17.0561556272014,0.836158468067066
"2668",2668,26,5,30,13,0,14,43.4254254254254,32.9674674674675,38.9434434434434,54.480980980981,98.7032032032032,30.1786786786787,26.9914914914915,35.6566566566567,0.217952600544522,0.268741142753075,1.40272243372462,1.25549579038477,1.07427580143763,18.7524698417378,1.30706379054923,1.02226193457387,21.8767990759196,1.27578552661378,0.796573459637944,23.0808237085722,0,"R1171_T",NA,2026-05-30 13:00:00,16.2782037649886,0.798020270248304
"2669",2669,26,5,30,13,30,14,33.4654654654655,27.9874874874875,42.4294294294294,55.974974974975,99.002002002002,26.4934934934935,29.3818818818819,30.2782782782783,0.269385053375735,0.174550844335619,2.1742092261928,1.26807077674536,0.959890584695889,18.9410946371466,1.36615033873037,1.07813020861407,22.7630972986366,1.27745066117133,0.826944142167569,23.1058007269355,0,"R1171_T",NA,2026-05-30 13:30:00,16.7460504722279,0.820955918501394
"2670",2670,26,5,30,14,0,14,42.4294294294294,35.9554554554555,39.4414414414414,56.472972972973,97.4084084084084,25.5970970970971,30.2782782782783,29.0830830830831,0.372205863277129,0.4181392177896,3.71652137471371,1.31664687090558,1.13278646848072,19.6697360495499,1.40515565196615,1.02026088471609,23.3481769971734,1.2737062103248,0.861936011812023,23.0496339642375,0,"R1171_T",NA,2026-05-30 14:00:00,17.4460170964186,0.855270979466715
"2671",2671,26,5,30,14,30,14,44.9194194194194,31.9714714714715,41.9314314314314,47.9074074074074,98.9024024024024,25.7962962962963,32.3698698698699,31.1746746746747,0.355161204941224,0.407716999038892,3.46085149967514,1.29711482260387,0.979077719972935,19.3767553250243,1.44872668423404,0.994817035456546,24.0017424811918,1.2971558956435,0.755695536253345,23.4013792440181,0,"R1171_T",NA,2026-05-30 14:30:00,17.5601821374773,0.860867789669726
"2672",2672,26,5,30,15,0,14,56.472972972973,31.4734734734735,45.9154154154154,52.488988988989,95.8148148148148,30.9754754754755,29.6806806806807,28.5850850850851,0.544438389306322,0.665261977070402,6.30000926515161,1.39233856459771,0.96980315147178,20.8051114549319,1.45383977436263,0.993748790913149,24.0784388331206,1.2680801603045,0.630987977245316,22.965243213933,0,"R1171_T",NA,2026-05-30 15:00:00,18.5372006917843,0.908765003760545
"2673",2673,26,5,30,15,30,14,62.7477477477478,33.9634634634635,49.998998998999,55.476976976977,99.002002002002,28.6846846846847,33.4654654654655,32.2702702702703,0.373139683141144,0.465571240704757,3.73052867267394,1.32090149286016,0.91818236870361,19.7335553788686,1.23385225684654,0.934444729552367,20.7786260703792,1.08688475688208,0.658363240949655,20.2473121625967,0,"R1171_T",NA,2026-05-30 15:30:00,16.1225055711296,0.790387344863273
"2674",2674,26,5,30,16,0,14,45.9154154154154,35.4574574574575,57.468968968969,57.966966966967,97.9064064064064,30.5770770770771,35.6566566566567,30.3778778778779,0.429640123801272,0.329956312314539,4.57803528257586,1.27053747982501,0.801335289440343,18.9780951833413,1.15268576738868,0.764842299933442,19.5611287285113,0.918959222743715,0.494110616166776,17.7284291505212,0,"R1171_T",NA,2026-05-30 16:00:00,15.2114220862374,0.745722521930155
"2675",2675,26,5,30,16,30,14,74.9984984984985,46.4134134134134,49.4014014014014,81.1736736736737,97.4084084084084,34.0630630630631,34.6606606606607,37.3498498498499,0.347153212679115,0.467846574328943,3.3407316157435,1.11100163396462,0.755221805418903,16.5850574954355,1.01607979137107,0.586333176274123,17.5120390882472,0.554713037428543,0.365760284153215,12.2647363707936,0,"R1171_T",NA,2026-05-30 16:30:00,12.425641142555,0.609152806154047
"2676",2676,26,5,30,17,0,14,48.4054054054054,42.9274274274274,49.8993993993994,89.4404404404404,96.7112112112112,37.7482482482483,36.1546546546547,38.9434434434434,0.187156376848538,0.0829273573107881,0.940779078284854,0.844011384770949,0.543794443134835,12.5802037575304,0.634961462549571,0.307775237687298,11.7952641559247,0.379468487653476,0.289533353449503,9.6360681241676,0,"R1171_T",NA,2026-05-30 17:00:00,8.73807877897688,0.428374290512821
