"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime","SF_avg","SF_norm"
"46",46,26,3,28,9,30,14,96.9104104104104,43.4254254254254,38.4454454454454,31.4734734734735,58.464964964965,38.9434434434434,44.9194194194194,58.464964964965,0.177861452832845,0.231426785536978,2.09316341345061,0.589280627340441,0.551540254818229,7.14197574369426,0.659964008424143,0.699297891903473,6.71643878028003,0.663578629406305,0.844261804924172,5.3914324805258,0,"R1171_L",NA,2026-03-28 09:30:00,5.33575260448767,0.533844570292699
"47",47,26,3,28,10,0,14,98.4044044044044,43.9234234234234,37.9474474474475,32.1706706706707,73.4049049049049,35.4574574574575,45.9154154154154,50.496996996997,0.172306693381579,0.211500563678803,2.00984202168162,0.668664691359954,0.609741670924859,8.33273670398694,0.725827874233438,0.748655324269731,7.70439676741949,0.712609773736908,0.889419956300983,6.12689964548482,0,"R1171_L",NA,2026-03-28 10:00:00,6.04346878464322,0.604651908655157
"48",48,26,3,28,10,30,14,97.4084084084084,41.9314314314314,38.4454454454454,30.9754754754755,73.9029029029029,39.2422422422422,40.7362362362362,55.476976976977,0.23511911834761,0.28417107436493,2.95202839617209,0.700746291351488,0.636857564330808,8.81396070385994,0.760841108631629,0.776086135337456,8.22959528339229,0.738087821165453,0.920927722857937,6.50907035691302,0,"R1171_L",NA,2026-03-28 10:30:00,6.62616368508433,0.662950808884547
"49",49,26,3,28,11,0,14,98.4044044044044,43.9234234234234,37.4494494494495,29.9794794794795,80.9744744744745,39.9394394394394,43.2262262262262,47.7082082082082,0.262898134017671,0.314427483440477,3.368713631223,0.773310558166495,0.708146459156266,9.90242470608504,0.812100303577271,0.808332888244897,8.99848320757699,0.784183610842539,0.97505050638714,7.20050720206932,0,"R1171_L",NA,2026-03-28 11:00:00,7.36753218673859,0.737125077920425
"50",50,26,3,28,11,30,14,96.4124124124124,41.9314314314314,36.4534534534535,33.9634634634635,74.4009009009009,31.6726726726727,41.9314314314314,43.4254254254254,0.296507907784328,0.329198675790759,3.87286023772287,0.81656809828729,0.739746107222687,10.551287807897,0.843603317424426,0.833551147733122,9.47102841528429,0.817783742843288,1.01577192919581,7.70450918208052,0,"R1171_L",NA,2026-03-28 11:30:00,7.89992141074618,0.790390871443116
"51",51,26,3,28,12,0,14,97.4084084084084,38.4454454454454,36.9514514514515,29.4814814814815,64.7397397397397,33.9634634634635,41.2342342342342,53.1861861861862,0.257010794855705,0.290752094936242,3.28040354379352,0.814321702050665,0.725447318687501,10.5175918643476,0.838975907275795,0.837465996872546,9.40161726305479,0.814336445609469,1.02191920550247,7.65279972357322,0,"R1171_L",NA,2026-03-28 12:00:00,7.71310309869229,0.771699611012987
"52",52,26,3,28,12,30,14,96.4124124124124,39.4414414414414,36.9514514514515,30.4774774774775,60.954954954955,31.4734734734735,38.4454454454454,44.6206206206206,0.372597325608782,0.415896686817974,5.01420150508967,0.882809169905964,0.775374146844325,11.5449038821771,0.89626756540227,0.862223510603881,10.260992134952,0.853519572512791,1.05429032037352,8.24054662712312,0,"R1171_L",NA,2026-03-28 12:30:00,8.76516103733548,0.876958505082706
"53",53,26,3,28,13,0,14,98.9024024024024,41.2342342342342,34.9594594594595,28.4854854854855,87.9464464464464,34.1626626626627,35.6566566566567,48.8038038038038,0.392264433573427,0.413060081325603,5.30920812455934,0.937998422641452,0.820257851045685,12.3727426732094,0.938655396270156,0.910008450333153,10.8968095979702,0.886682830045766,1.07932623344231,8.73799549011772,0,"R1171_L",NA,2026-03-28 13:00:00,9.32918897146417,0.933389766508651
"54",54,26,3,28,13,30,14,99.002002002002,40.4374374374374,35.4574574574575,29.6806806806807,73.9029029029029,32.1706706706707,36.9514514514515,39.2422422422422,0.343828696317323,0.386621162949845,4.58267206571779,0.936648748247209,0.832380122919041,12.3524975572957,0.942522768989202,0.90439147843109,10.9548201887559,0.883662603566935,1.10390085787942,8.69269209293522,0,"R1171_L",NA,2026-03-28 13:30:00,9.14567047617616,0.915028654305774
"55",55,26,3,28,14,0,14,98.2052052052052,39.4414414414414,35.4574574574575,32.2702702702703,61.950950950951,34.2622622622623,36.6526526526527,51.1941941941942,0.310246603125579,0.341904996330389,4.07894066784162,0.907582427179655,0.793912844942135,11.9165027412824,0.902822232522686,0.880210892061688,10.3593121417582,0.86511585308602,1.07360121549419,8.41449083572152,0,"R1171_L",NA,2026-03-28 14:00:00,8.69231159665094,0.869669884106241
"56",56,26,3,28,14,30,14,98.9024024024024,43.2262262262262,37.7482482482483,29.1826826826827,62.7477477477478,31.6726726726727,36.9514514514515,45.9154154154154,0.321466060401319,0.368812779841456,4.24723252697772,0.865129764292596,0.766584844405561,11.2797127979765,0.881536068494512,0.856852349817221,10.0400196813356,0.854190199595993,1.0848932117024,8.25060603337112,0,"R1171_L",NA,2026-03-28 14:30:00,8.45439275991524,0.845865992026446
"57",57,26,3,28,15,0,14,98.4044044044044,41.1346346346346,35.6566566566567,29.1826826826827,60.954954954955,32.4694694694695,35.4574574574575,54.480980980981,0.255319395081716,0.305867564212717,3.25503254718368,0.767636329616619,0.684864743152053,9.81731127783694,0.796362860176729,0.791715684145912,8.76242155656879,0.788066250215154,1.00700786071295,7.25874679265852,0,"R1171_L",NA,2026-03-28 15:00:00,7.27337804356198,0.727704911388882
"58",58,26,3,28,15,30,14,97.4084084084084,40.9354354354354,35.4574574574575,29.4814814814815,69.9189189189189,32.9674674674675,40.4374374374374,48.2062062062062,0.199174458255734,0.247299038642539,2.41285849479395,0.658504482105909,0.592101630670873,8.18033356517627,0.715860314865432,0.72675648000111,7.55488337689939,0.745483809022907,0.947153883643055,6.62001017477482,0,"R1171_L",NA,2026-03-28 15:30:00,6.19202140291111,0.619514668333778
"59",59,26,3,28,16,0,14,97.9064064064064,39.2422422422422,37.9474474474475,29.4814814814815,66.9309309309309,31.4734734734735,38.4454454454454,56.472972972973,0.1396032267827,0.181797759729529,1.51929002269844,0.576828453034923,0.53675442840881,6.95519312911148,0.648537744467826,0.686987483282678,6.54504482093528,0.694680320281387,0.908545472027331,5.85795784365202,0,"R1171_L",NA,2026-03-28 16:00:00,5.2193714540993,0.522200581182898
"60",60,26,3,28,16,30,14,97.4084084084084,42.2302302302302,33.4654654654655,27.9874874874875,77.1896896896897,33.4654654654655,41.2342342342342,48.4054054054054,0.133934450637453,0.184270211547946,1.43425838051974,0.504036977701734,0.47472598170334,5.86332099911365,0.59084902809716,0.638835550147557,5.67971407537529,0.648845316345004,0.861174417551897,5.17043278460628,0,"R1171_L",NA,2026-03-28 16:30:00,4.53693155990374,0.453922147178852
"61",61,26,3,28,17,0,14,97.9064064064064,44.2222222222222,33.6646646646647,28.6846846846847,73.4049049049049,36.6526526526527,46.4134134134134,46.4134134134134,0.0648886585320084,0.121147121588462,0.398571498938067,0.396499008452772,0.375140073713771,4.25025146037921,0.483480445839152,0.556833737674833,4.06918534150517,0.571707788408106,0.786886150583856,4.0133698655528,0,"R1171_L",NA,2026-03-28 17:00:00,3.18284454159381,0.318445100919134
"62",62,26,3,28,17,30,14,99.002002002002,35.4574574574575,36.9514514514515,28.9834834834835,86.4524524524525,37.4494494494495,40.4374374374374,54.480980980981,0.0358082955101281,0.0818592570346757,-0.0376339463901367,0.315072530272708,0.32160304392854,3.02885428767827,0.413510184877135,0.523312330676855,3.01963142707492,0.50988305231301,0.740877206966963,3.08599882412636,0,"R1171_L",NA,2026-03-28 17:30:00,2.27421264812235,0.227536050466431
"63",63,26,3,28,18,0,14,93.9224224224224,39.4414414414414,33.4654654654655,27.9874874874875,86.4524524524525,41.4334334334334,48.2062062062062,54.1821821821822,0.00819556304112914,0.0452902748596841,-0.451824933425122,0.235496127862723,0.262142281385552,1.83520825152848,0.342699975142704,0.46828067307134,1.95747828105845,0.451836273610063,0.692191918586335,2.21529714358217,0,"R1171_L",NA,2026-03-28 18:00:00,1.38903968568599,0.138974077152841
"64",64,26,3,28,18,30,14,96.9104104104104,33.4654654654655,31.4734734734735,28.4854854854855,55.974974974975,37.4494494494495,46.4134134134134,56.472972972973,0.0178083114817852,0.0648952684356749,-0.307633706815281,0.187978126236374,0.225380410703456,1.12243822713324,0.296072310199174,0.431375761976789,1.2580633069055,0.40899682947633,0.647668566257764,1.57270548157617,0,"R1171_L",NA,2026-03-28 18:30:00,0.911393327199906,0.0911853332025658
"65",65,26,3,28,19,0,14,97.9064064064064,36.4534534534535,34.1626626626627,27.9874874874875,61.950950950951,38.4454454454454,48.9034034034034,58.2657657657658,0.0314125840178267,0.0794568786582587,-0.103569618774659,0.170514789877306,0.218197374509557,0.860488181747231,0.280646832478451,0.415258439916541,1.02668114109466,0.390134931989366,0.632040040374332,1.28977701927172,0,"R1171_L",NA,2026-03-28 19:00:00,0.768344180834737,0.0768731984893066
"66",66,26,3,28,19,30,14,99.002002002002,36.4534534534535,35.9554554554555,29.6806806806807,68.2257257257257,39.4414414414414,45.9154154154154,55.476976976977,0.00900087651324073,0.0390771705208702,-0.439745231343448,0.165162622318645,0.20216210332459,0.780205668367311,0.277900995164658,0.41519977952695,0.985493581387757,0.384655191057613,0.628411616108507,1.20758090529542,0,"R1171_L",NA,2026-03-28 19:30:00,0.633383730926759,0.0633703416801216
"67",67,26,3,28,20,0,14,94.9184184184184,38.4454454454454,31.4734734734735,28.9834834834835,61.950950950951,38.4454454454454,48.2062062062062,62.0505505505506,0.0412095039397505,0.0869572207705922,0.0433841800541983,0.168037400543389,0.190827603695632,0.82332734173848,0.274570493596438,0.387528021464857,0.935536057864458,0.383810453733757,0.588441626257627,1.19490984543758,0,"R1171_L",NA,2026-03-28 20:00:00,0.749289356273678,0.0749667542847448
"68",68,26,3,28,20,30,14,97.9064064064064,36.4534534534535,29.9794794794795,26.4934934934935,60.954954954955,39.6406406406406,46.7122122122122,53.0865865865866,0.0453275905685825,0.0707359160116684,0.105155479486678,0.160402473248802,0.183422407006045,0.70880343231968,0.288489950647785,0.399774205109559,1.14432791363467,0.406862924213441,0.585388865674902,1.54069690263284,0,"R1171_L",NA,2026-03-28 20:30:00,0.874745932018466,0.0875187439914153
