"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"21167",21167,26,4,28,3,30,14,56.472972972973,NA,NA,NA,58.464964964965,NA,NA,NA,0.0365506368333758,0.0603561142224164,0.313887837301168,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 03:30:00
"21168",21168,26,4,28,4,0,14,54.6801801801802,NA,NA,NA,54.6801801801802,NA,NA,NA,0.00163797241229899,0.0282607686472807,-0.209802129014984,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 04:00:00
"21169",21169,26,4,28,4,30,14,56.970970970971,NA,NA,NA,58.962962962963,NA,NA,NA,-0.0230278723316727,0.0080806221290552,-0.57978980017456,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 04:30:00
"21170",21170,26,4,28,5,0,14,55.974974974975,NA,NA,NA,56.6721721721722,NA,NA,NA,-0.0121201457454753,0.0185158128142194,-0.416173901381599,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 05:00:00
"21171",21171,26,4,28,5,30,14,52.0905905905906,NA,NA,NA,56.472972972973,NA,NA,NA,-0.0429370569849677,0.00486215010633021,-0.878427569973984,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 05:30:00
"21172",21172,26,4,28,6,0,14,55.7757757757758,NA,NA,NA,59.1621621621622,NA,NA,NA,-0.050810488267095,-0.000703152495862844,-0.996529039205894,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 06:00:00
"21173",21173,26,4,28,6,30,14,52.6881881881882,NA,NA,NA,64.9389389389389,NA,NA,NA,-0.0650997802505221,-0.012518443678263,-1.2108684189573,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 06:30:00
"21174",21174,26,4,28,7,0,14,50.496996996997,NA,NA,NA,59.958958958959,NA,NA,NA,-0.0617481544067859,-0.0111491484804582,-1.16059403130126,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 07:00:00
"21175",21175,26,4,28,7,30,14,51.1941941941942,NA,NA,NA,66.4329329329329,NA,NA,NA,-0.0657036142554046,-0.0271303542992586,-1.21992592903054,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 07:30:00
"21176",21176,26,4,28,8,0,14,51.6921921921922,NA,NA,NA,66.9309309309309,NA,NA,NA,-0.0458489986042487,-0.00797452391877518,-0.9221066942632,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 08:00:00
"21177",21177,26,4,28,8,30,14,57.0705705705706,NA,NA,NA,67.7277277277277,NA,NA,NA,-0.0383620407163906,0.0187364397540681,-0.809802325945328,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 08:30:00
"21178",21178,26,4,28,9,0,14,53.6841841841842,NA,NA,NA,61.2537537537538,NA,NA,NA,-0.00327271978262318,0.0124503879601638,-0.283462511938817,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 09:00:00
"21179",21179,26,4,28,9,30,14,52.5885885885886,NA,NA,NA,65.7357357357357,NA,NA,NA,-0.0142268787935423,0.0502811860302649,-0.447774897102604,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 09:30:00
"21180",21180,26,4,28,10,0,14,52.7877877877878,NA,NA,NA,64.4409409409409,NA,NA,NA,0.0430556445876061,0.107531256433123,0.411462953614622,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 10:00:00
"21181",21181,26,4,28,10,30,14,57.966966966967,NA,NA,NA,54.480980980981,NA,NA,NA,0.0699715944789195,0.116381840290099,0.815202201984321,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 10:30:00
"21182",21182,26,4,28,11,0,14,55.1781781781782,NA,NA,NA,65.7357357357357,NA,NA,NA,0.0622936938181733,0.0985458074044255,0.70003369207313,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-28 11:00:00
